time/total_timesteps,time/iterations,time/fps,time/time_elapsed,train/value_loss,train/loss,rollout/ep_rew_mean,train/explained_variance,train/approx_kl,train/policy_gradient_loss,rollout/ep_len_mean,train/clip_range,train/entropy_loss,train/learning_rate,train/clip_fraction,train/n_updates,train/std
448000,875,45,9747,7.0687935709953305,2.1112759113311768,-55.16533633,0.3825080394744873,6.374286e-05,-0.0004064333159476519,917.83,0.2,-4.066865301132202,0.0001,0.0,8740,0.9404416084289551
448512,876,45,9758,3.34194453060627,1.2434519529342651,-55.16533633,0.5891069769859314,0.0025207712,-0.0026847475906834005,917.83,0.2,-4.066883444786072,0.0001,0.001953125,8750,0.9404784440994263
449024,877,45,9768,2.0948306947946547,0.42673492431640625,-55.10322452999999,0.5729261040687561,0.0022706855,-0.0018353534163907171,917.83,0.2,-4.067029273509979,0.0001,0.0072265625,8760,0.9405309557914734
449536,878,45,9779,1.0127203926444053,0.24516576528549194,-55.10322452999999,0.8133408725261688,9.253656e-05,-0.0004258965840563178,917.83,0.2,-4.067189228534699,0.0001,0.0,8770,0.940558910369873
450048,879,45,9789,0.8310267046093941,0.28393593430519104,-55.31337255999999,0.8898096233606339,0.01130745,-0.004266200051642954,917.83,0.2,-4.0674404978752134,0.0001,0.0861328125,8780,0.9406946897506714
450560,880,45,9799,0.2647809641435742,0.13328111171722412,-55.31337255999999,0.9011077806353569,0.0044961656,-0.0025245011085644363,917.83,0.2,-4.067612636089325,0.0001,0.005859375,8790,0.9406046271324158
451072,881,45,9808,0.011226260667899623,0.0008168115746229887,-55.67154695999998,0.0038628578186035156,0.004629814,-0.0012093279743567108,917.83,0.2,-4.066629946231842,0.0001,0.0099609375,8800,0.9402031302452087
451584,882,45,9818,4.892956310510636,1.608043909072876,-55.67154695999998,-0.03664124011993408,0.0006001323,0.0009499776642769575,917.83,0.2,-4.065613162517548,0.0001,0.0,8810,0.9401886463165283
452096,883,45,9829,1.5589888542890549,0.7201655507087708,-55.25342419999999,0.6642312705516815,2.7975184e-05,-0.0001637151697650552,917.83,0.2,-4.065665900707245,0.0001,0.0,8820,0.9402707815170288
452608,884,45,9839,0.25081038870848715,0.05789538472890854,-55.25342419999999,0.9067508056759834,0.0036396435,-0.0037326794117689133,917.83,0.2,-4.066100299358368,0.0001,0.0033203125,8830,0.9404797554016113
453120,885,45,9850,0.008867653852212243,-0.006600980181246996,-55.97716849,-0.3089991807937622,0.008515772,-0.0015190267702564597,917.83,0.2,-4.064460813999176,0.0001,0.0390625,8840,0.9385458827018738
453632,886,45,9861,2.560515835881233,0.5652901530265808,-55.97716849,0.38408362865448,0.0013819864,-0.002147511939983815,917.83,0.2,-4.058988583087921,0.0001,0.0,8850,0.9380074739456177
454144,887,46,9871,0.479857837036252,0.14330027997493744,-56.27688049999999,-0.27665066719055176,0.0013493077,-0.0008899825857952237,917.83,0.2,-4.058898460865021,0.0001,0.0,8860,0.9382262229919434
454656,888,46,9880,1.4162325747311115,0.07199405133724213,-56.572764819999996,0.21918362379074097,0.0010486997,-0.0014240634744055569,917.83,0.2,-4.059495317935943,0.0001,0.0,8870,0.9382085800170898
455168,889,46,9892,0.2274354790803045,0.03570960462093353,-56.572764819999996,0.8641865402460098,0.0014456161,-0.0010593752143904568,917.83,0.2,-4.059830224514007,0.0001,0.0,8880,0.9386849403381348
455680,890,46,9904,10.090149807929993,4.03508186340332,-56.366763199999994,0.41418904066085815,0.00126545,-0.0020537968375720084,917.83,0.2,-4.061145544052124,0.0001,0.0,8890,0.9388834834098816
456192,891,46,9914,0.47575280293822286,0.053487975150346756,-56.366763199999994,0.9446579106152058,0.0006465748,-0.000498006131965667,917.83,0.2,-4.0611208319664005,0.0001,0.0,8900,0.938849151134491
456704,892,46,9923,3.18462735414505,0.8523929715156555,-56.11554854,0.8400716185569763,0.00035103573,-0.000532559328712523,917.83,0.2,-4.061511647701264,0.0001,0.0,8910,0.9390656352043152
457216,893,46,9933,0.985143680870533,0.37232592701911926,-56.11554854,0.9538772590458393,0.008819738,-0.005847726506181062,917.83,0.2,-4.061029267311096,0.0001,0.036328125,8920,0.9384605288505554
457728,894,46,9942,6.840213644504547,3.427712917327881,-55.35285398,0.7899905145168304,6.441376e-06,-1.3195164501667023e-05,917.83,0.2,-4.059488379955292,0.0001,0.0,8930,0.9383115172386169
458240,895,46,9951,3.885902738571167,2.6425325870513916,-55.35285398,0.8104455322027206,1.3152254e-05,-6.075473502278328e-05,917.83,0.2,-4.059340763092041,0.0001,0.0,8940,0.9383015632629395
458752,896,46,9960,0.965930363535881,0.29442155361175537,-55.29652178000001,0.11709916591644287,0.00022560463,-0.0006742195808328688,917.83,0.2,-4.059398198127747,0.0001,0.0,8950,0.9383581876754761
459264,897,46,9969,0.4175499126315117,0.14066055417060852,-55.29652178000001,0.9392417743802071,0.0021670256,-0.0016310007777065039,917.83,0.2,-4.0595054745674135,0.0001,0.00078125,8960,0.9383950233459473
459776,898,46,9978,7.140526676177979,1.8692357540130615,-55.10470989,0.4841994643211365,0.00025880372,-0.0027244920143857597,917.83,0.2,-4.059507954120636,0.0001,0.0029296875,8970,0.9383493661880493
460288,899,46,9987,2.207056227326393,0.8946999311447144,-55.10470989,0.9265461936593056,0.00016321358,-0.0009661676827818156,917.83,0.2,-4.059434294700623,0.0001,0.0,8980,0.9383773803710938
460800,900,46,9996,0.025839366333093493,-0.017652492970228195,-55.46966356000001,0.27705007791519165,0.011621501,-0.0065263397293165324,917.83,0.2,-4.060391569137574,0.0001,0.08125,8990,0.9389023780822754
461312,901,46,10005,1.475536033883691,0.45532000064849854,-55.46966356000001,0.23694193363189697,0.0011473233,-0.001890313345938921,917.83,0.2,-4.06128169298172,0.0001,0.0,9000,0.9389899969100952
461824,902,46,10014,3.5589063316583633,0.5593011975288391,-54.93167122,0.0973517894744873,3.9055943e-05,-8.275080472230911e-05,917.83,0.2,-4.060888242721558,0.0001,0.0,9010,0.9389399290084839
462336,903,46,10023,9.474564814567566,2.241567373275757,-54.93167122,0.5060248970985413,1.703389e-06,3.726326394826174e-06,917.83,0.2,-4.060875642299652,0.0001,0.0,9020,0.9389380812644958
462848,904,46,10032,1.4463196769356728,0.25304141640663147,-54.167171630000006,0.8306422084569931,0.00023709144,-0.00017388188280165195,917.83,0.2,-4.060799837112427,0.0001,0.0,9030,0.9388465881347656
463360,905,46,10042,2.269261035323143,0.7378557920455933,-54.167171630000006,0.681057333946228,6.3499436e-05,4.443782381713391e-06,917.83,0.2,-4.060614919662475,0.0001,0.0,9040,0.9389240741729736
463872,906,46,10051,0.8100820794701576,0.28657230734825134,-54.551346679999995,0.8294705599546432,0.00031873374,-0.0010792199987918138,922.32,0.2,-4.06066153049469,0.0001,0.0,9050,0.9387876391410828
464384,907,46,10060,47.198461866378786,22.21649742126465,-54.551346679999995,0.8217407464981079,0.00014507782,-0.0013000663369894029,922.32,0.2,-4.060205435752868,0.0001,0.0,9060,0.9386882781982422
464896,908,46,10069,8.375173795223237,2.1814284324645996,-53.91724485,0.48041653633117676,2.4640118e-05,-0.0002264290815219283,921.81,0.2,-4.059979927539826,0.0001,0.0,9070,0.93864506483078
465408,909,46,10078,60.02277688980102,46.589683532714844,-53.91724485,0.7941490560770035,0.00045114732,-0.004592774051707238,921.81,0.2,-4.0598493099212645,0.0001,0.0009765625,9080,0.9386147260665894
465920,910,46,10087,0.31283981129527094,0.16315951943397522,-54.65612142,-2.5104048252105713,0.020423986,-0.009527050983160734,921.81,0.2,-4.057966411113739,0.0001,0.18671875,9090,0.9370822310447693
466432,911,46,10096,1.2476698085665703,0.23343755304813385,-54.65612142,0.8906165435910225,0.00077413395,-0.0003567312611266971,921.81,0.2,-4.053888833522796,0.0001,0.0,9100,0.9365097880363464
466944,912,46,10105,6.794506627321243,2.5601487159729004,-54.09320751999999,0.2039523720741272,0.0006006146,-0.0010154657065868378,921.81,0.2,-4.053568291664123,0.0001,0.0,9110,0.9365458488464355
467456,913,46,10114,2.307169657945633,0.8630422353744507,-54.09320751999999,0.8794165551662445,0.00015631074,-0.001187037187628448,921.81,0.2,-4.05363519191742,0.0001,0.0,9120,0.93656986951828
467968,914,46,10123,8.03988802433014,1.759860873222351,-52.88388322000001,0.5408987700939178,4.488486e-05,-1.322475727647543e-05,921.81,0.2,-4.053737282752991,0.0001,0.0,9130,0.9366142153739929
468480,915,46,10133,8.437358140945435,3.0250062942504883,-53.08720634,0.6852127611637115,0.00025763165,-0.0009242485044524074,917.26,0.2,-4.053778278827667,0.0001,0.0,9140,0.9365706443786621
468992,916,46,10142,53.88560118675232,33.286617279052734,-53.08720634,0.7992489486932755,0.00020014832,-0.0025016606552526353,917.26,0.2,-4.053639531135559,0.0001,0.0009765625,9150,0.9365555644035339
469504,917,46,10151,2.7390089333057404,0.8278433680534363,-53.23189499000001,0.8327905684709549,3.911613e-05,-0.00022657737135887147,917.26,0.2,-4.053632962703705,0.0001,0.0,9160,0.9365403056144714
470016,918,46,10160,1.1336387060582638,0.5132312178611755,-53.23189499000001,0.9128411486744881,0.00021700712,-0.00114591543097049,917.26,0.2,-4.053544270992279,0.0001,0.0,9170,0.9365077018737793
470528,919,46,10169,2.0280696913599967,0.37144172191619873,-53.01287109,0.8526314944028854,0.00021427206,-0.0005150406155735255,917.26,0.2,-4.053235340118408,0.0001,0.0,9180,0.9363018274307251
471040,920,46,10178,1.6913098707795142,0.16146506369113922,-53.01287109,0.8762062937021255,0.0006831031,-0.0014024440199136734,917.26,0.2,-4.052486681938172,0.0001,0.0,9190,0.9361979365348816
471552,921,46,10187,2.4049239970743654,0.6301551461219788,-52.491321430000006,0.8759307563304901,0.00038838526,-0.0018637635977938772,921.12,0.2,-4.0524577617645265,0.0001,0.0,9200,0.9361701011657715
472064,922,46,10197,3.5329547196626665,1.6691035032272339,-52.491321430000006,0.879340685904026,0.00013117166,-0.000600881758145988,921.12,0.2,-4.052390086650848,0.0001,0.0,9210,0.9361176490783691
472576,923,46,10206,11.822525978088379,4.461103439331055,-53.87992998000001,0.6125643253326416,0.00012403342,-0.0003351283259689808,919.02,0.2,-4.052173173427581,0.0001,0.0,9220,0.9361111521720886
473088,924,46,10214,44.95283579826355,18.33527946472168,-53.87992998000001,0.8492152690887451,0.00059112336,-0.0024887379608117045,919.02,0.2,-4.052267706394195,0.0001,0.001953125,9230,0.9361342191696167
473600,925,46,10223,1.5721923366189003,0.5375368595123291,-54.095876829999995,-2.5485377311706543,0.0027799807,-0.0020026938756927846,919.02,0.2,-4.051846551895141,0.0001,0.0005859375,9240,0.9357419013977051
474112,926,46,10233,1.3692795038223267,0.44370442628860474,-54.095876829999995,0.7418273091316223,0.0003144344,0.00031246226280927657,919.02,0.2,-4.050621736049652,0.0001,0.0,9250,0.9355417490005493
474624,927,46,10242,4.469210606813431,1.2094985246658325,-53.68803659999999,0.3646552562713623,7.221289e-05,-0.00029731488320976495,919.02,0.2,-4.050326585769653,0.0001,0.0,9260,0.9355024099349976
475136,928,46,10251,1.2526397123932838,0.2438095211982727,-53.68803659999999,0.876970037817955,0.003704147,-0.0026416940614581107,919.02,0.2,-4.0501235842704775,0.0001,0.0029296875,9270,0.9353336691856384
475648,929,46,10260,0.00959082852350548,-0.025660626590251923,-53.75239474999999,0.3708364963531494,0.0047953483,-0.004413969861343503,919.02,0.2,-4.047934949398041,0.0001,0.062109375,9280,0.933489203453064
476160,930,46,10269,16.462788367271422,4.834323883056641,-53.75239474999999,0.545303463935852,0.0034780202,-0.001882101665250957,919.02,0.2,-4.042567467689514,0.0001,0.00625,9290,0.9328910708427429
476672,931,46,10278,3.7759228348731995,1.197464108467102,-52.899989219999995,0.581628143787384,0.00020930031,-0.000588083965703845,919.02,0.2,-4.042128109931946,0.0001,0.0,9300,0.9328441619873047
477184,932,46,10287,8.179606389999389,3.450812816619873,-51.986625619999984,0.8109344691038132,8.188165e-05,-0.0002598817693069577,919.02,0.2,-4.04195066690445,0.0001,0.0,9310,0.932820200920105
477696,933,46,10296,11.206312656402588,5.681085109710693,-51.986625619999984,0.683710128068924,0.00011138106,-0.001813283353112638,919.02,0.2,-4.0419122815132145,0.0001,0.0005859375,9320,0.9328076243400574
478208,934,46,10305,0.9060574900358915,0.17188088595867157,-52.17918203,0.7561019957065582,0.002428065,-0.0012728343019261957,919.02,0.2,-4.042228579521179,0.0001,0.0005859375,9330,0.9330916404724121
478720,935,46,10314,6.0320212841033936,1.4442297220230103,-52.17918203,0.3053094148635864,0.00080837414,-0.000970117945689708,919.02,0.2,-4.042930877208709,0.0001,0.0001953125,9340,0.933165967464447
479232,936,46,10323,2.9055129915475844,1.4600003957748413,-51.13639547999999,0.6524798274040222,0.00046786503,-0.0008695960743352771,919.02,0.2,-4.042790246009827,0.0001,0.0,9350,0.9330078959465027
479744,937,46,10332,9.068715155124664,3.2602102756500244,-51.3087208,0.7204794883728027,0.00016705296,-0.0009131617494858802,911.68,0.2,-4.042404639720917,0.0001,0.0,9360,0.9329313039779663
480256,938,46,10341,57.523697471618654,8.326569557189941,-51.110192430000005,0.7719394862651825,0.00018608244,-0.0013416553614661098,911.73,0.2,-4.042249441146851,0.0001,0.0001953125,9370,0.93292236328125
480768,939,46,10350,59.42804317474365,20.775609970092773,-51.110192430000005,0.7570567727088928,0.0013116313,-0.005852598277851939,911.73,0.2,-4.042312443256378,0.0001,0.0080078125,9380,0.9329892992973328
481280,940,46,10359,2.32021159529686,0.6012266874313354,-51.88092023000001,0.2495710849761963,0.00045257586,-0.000406895880587399,909.46,0.2,-4.042666864395142,0.0001,0.0,9390,0.9331741333007812
481792,941,46,10368,67.73251643180848,33.74324035644531,-51.88092023000001,0.8096340149641037,0.0004558696,-0.0031256680842489002,909.46,0.2,-4.0432544350624084,0.0001,0.0037109375,9400,0.9332647323608398
482304,942,46,10377,15.628410625457764,4.554947853088379,-50.97345950000001,0.6747176945209503,0.004785,-0.005958810285665095,915.26,0.2,-4.043327116966248,0.0001,0.0314453125,9410,0.9333142042160034
482816,943,46,10386,10.379285287857055,2.4619147777557373,-50.97345950000001,0.8983347415924072,0.001959093,-0.00563596892170608,915.26,0.2,-4.0435407042503355,0.0001,0.0232421875,9420,0.9333672523498535
483328,944,46,10395,1.9901874139904976,0.4114534556865692,-50.654847290000006,0.4779120683670044,0.0010392773,-0.001986045576632023,915.26,0.2,-4.043693351745605,0.0001,0.001171875,9430,0.933417797088623
483840,945,46,10403,6.605077719688415,1.580512285232544,-50.654847290000006,0.5489347577095032,0.00036932586,-0.0012245638994500042,915.26,0.2,-4.0437763094902035,0.0001,0.000390625,9440,0.9334172010421753
484352,946,46,10412,0.0035301239346154033,-0.0007224675500765443,-49.903476680000004,-2.1900181770324707,0.0041121715,-0.0025284591829404235,918.16,0.2,-4.0404577374458315,0.0001,0.030859375,9450,0.9307742118835449
484864,947,46,10422,0.352958545461297,0.20212322473526,-49.84447103999999,0.9743915908038616,0.0027039729,-0.001368308486416936,918.16,0.2,-4.033506309986114,0.0001,0.0017578125,9460,0.9299031496047974
485376,948,46,10431,6.6510543584823605,1.9030582904815674,-49.84447103999999,0.34132277965545654,6.504636e-05,0.0004360778955742717,918.16,0.2,-4.032401299476623,0.0001,0.0,9470,0.9297608137130737
485888,949,46,10440,3.65330855846405,1.2464849948883057,-49.10365183000001,0.7181568443775177,7.3065166e-05,-0.00022620788076892494,918.16,0.2,-4.032118952274322,0.0001,0.0,9480,0.9296401739120483
486400,950,46,10449,5.708470898866653,1.6116408109664917,-49.10365183000001,0.5107139647006989,9.494484e-06,-0.00011177397100254893,918.16,0.2,-4.031964266300202,0.0001,0.0,9490,0.9297016859054565
486912,951,46,10459,6.574650073051453,2.830054998397827,-48.8801591,0.7458640038967133,0.00029497943,-0.0008434893097728491,918.16,0.2,-4.032217574119568,0.0001,0.0,9500,0.9298022985458374
487424,952,46,10467,2.869648429751396,1.1069815158843994,-48.8801591,0.7919814586639404,5.061645e-05,-0.00015925208572298288,918.16,0.2,-4.032420587539673,0.0001,0.0,9510,0.9297837018966675
487936,953,46,10476,0.5745317973196507,0.035515546798706055,-48.759823749999995,0.8266987353563309,0.0072918385,-0.006134015298448503,918.16,0.2,-4.032331430912018,0.0001,0.0263671875,9520,0.9297954440116882
488448,954,46,10485,0.5164612166583538,0.14925597608089447,-48.759823749999995,0.9189423993229866,0.000911981,-0.00029531808104366064,918.16,0.2,-4.0324412941932675,0.0001,0.0005859375,9530,0.9298202395439148
488960,955,46,10494,4.5729122936725615,1.5396935939788818,-48.94893651,0.30033212900161743,0.00025408808,-0.0007996905944310129,918.16,0.2,-4.032492530345917,0.0001,0.0,9540,0.9298347234725952
489472,956,46,10503,1.9331190537661314,0.17164365947246552,-48.94893651,0.7483917474746704,0.0011252664,-0.0034986585611477493,918.16,0.2,-4.032319641113281,0.0001,0.0015625,9550,0.929680347442627
489984,957,46,10512,2.6266907334327696,1.298378586769104,-48.82938658,0.43002885580062866,0.00074513745,-0.0014282335177995265,918.16,0.2,-4.031966805458069,0.0001,0.0,9560,0.9295865297317505
490496,958,46,10521,2.5550560638308526,0.2773819863796234,-48.82938658,0.8526097536087036,7.215061e-05,-0.00013879637699574233,918.16,0.2,-4.0318576216697695,0.0001,0.0,9570,0.9296298027038574
491008,959,46,10530,0.014193080202676355,0.00022522429935634136,-48.18872456,-0.7296092510223389,0.004454422,-0.00408821259625256,923.05,0.2,-4.030254054069519,0.0001,0.0376953125,9580,0.9283255338668823
491520,960,46,10539,0.2769081612117589,0.12252319604158401,-48.18872456,0.9591546729207039,0.0005978375,-0.0007809329545125365,923.05,0.2,-4.029389667510986,0.0001,0.0,9590,0.9283307790756226
492032,961,46,10548,2.567086723446846,0.23641255497932434,-48.18006767,0.7274427115917206,0.0005448031,-0.001738373632542789,923.05,0.2,-4.029159212112427,0.0001,0.0,9600,0.9283170700073242
492544,962,46,10556,1.3915875412523746,0.3106857240200043,-48.65163210000001,0.7716360241174698,0.0024459811,-0.0037935429951176046,915.92,0.2,-4.029080808162689,0.0001,0.0009765625,9610,0.9281944632530212
493056,963,46,10565,46.695706284046175,17.405569076538086,-48.65163210000001,0.7697372585535049,0.0002205855,-0.002249267976731062,915.92,0.2,-4.028835296630859,0.0001,0.001171875,9620,0.9282471537590027
493568,964,46,10574,0.005058915559493471,-0.017021680250763893,-49.305577940000006,0.2334539294242859,0.009152727,-0.005844817403703928,916.07,0.2,-4.0297980308532715,0.0001,0.1130859375,9630,0.9282154440879822
494080,965,46,10583,57.06862576007843,21.038169860839844,-49.84829635,0.43977445363998413,0.0037128977,-0.009472722630016505,909.66,0.2,-4.029059648513794,0.0001,0.014453125,9640,0.9280509948730469
494592,966,46,10592,60.67778282165527,35.49156188964844,-49.84829635,0.7380183637142181,0.00035187637,-0.004170648125000298,909.66,0.2,-4.02917058467865,0.0001,0.0013671875,9650,0.9281035661697388
495104,967,46,10601,11.297509932518006,3.66526198387146,-48.74004849000001,0.10675942897796631,0.0002481686,-0.0002102509723044932,916.41,0.2,-4.029636335372925,0.0001,0.0,9660,0.9284515380859375
495616,968,46,10609,8.281187462806702,3.572765827178955,-48.74004849000001,0.3769742250442505,0.0012931594,-0.0016725891269743442,916.41,0.2,-4.030413198471069,0.0001,0.001171875,9670,0.9284321069717407
496128,969,46,10618,0.0015302584985420254,0.015220839530229568,-48.63968664000001,-0.562881588935852,0.007536577,-0.0015221217647194863,922.17,0.2,-4.0311269640922545,0.0001,0.0486328125,9680,0.9288042783737183
496640,970,46,10627,2.695474851131439,0.7733154296875,-48.86101353,0.5859799385070801,0.0011004704,-0.0010625868337228895,918.35,0.2,-4.031588625907898,0.0001,0.0,9690,0.9288787841796875
497152,971,46,10636,63.20945844650269,40.485137939453125,-48.86101353,0.7362206876277924,0.0011085098,-0.005972420331090689,918.35,0.2,-4.032003045082092,0.0001,0.0080078125,9700,0.9289203882217407
497664,972,46,10645,6.151227790117264,1.6622772216796875,-48.51872665999999,0.8415304720401764,9.2532835e-05,-0.0005889575695618987,918.35,0.2,-4.032044780254364,0.0001,0.0,9710,0.9289264678955078
498176,973,46,10654,4.093230685591697,0.8901058435440063,-48.51872665999999,0.7936330288648605,4.518812e-05,-0.0004313702811487019,918.35,0.2,-4.032141768932343,0.0001,0.0,9720,0.9290443658828735
498688,974,46,10663,0.8225782860070467,0.26968252658843994,-47.47062385,0.8444369286298752,0.00035449455,-0.0007615847047418356,919.98,0.2,-4.032698106765747,0.0001,0.0,9730,0.9292083978652954
499200,975,46,10672,18.536674213409423,7.698747634887695,-47.47062385,0.7042046785354614,0.00023465953,-0.002011421322822571,919.98,0.2,-4.033008193969726,0.0001,0.00078125,9740,0.9292272329330444
499712,976,46,10681,10.984259438514709,4.8072662353515625,-46.63551908,0.6587898135185242,4.591816e-05,-0.00014923324342817069,919.98,0.2,-4.033030724525451,0.0001,0.0,9750,0.9292540550231934
500224,977,46,10690,5.499872383475304,3.374028205871582,-46.63551908,0.7318319380283356,2.7625356e-06,-2.1107867360115053e-05,919.98,0.2,-4.033059358596802,0.0001,0.0,9760,0.9292149543762207
500736,978,46,10700,5.475698274374008,1.5261188745498657,-46.71799416000001,0.4729112982749939,3.4644618e-05,-0.00017614960088394583,919.98,0.2,-4.032959926128387,0.0001,0.0,9770,0.9292440414428711
501248,979,46,10709,3.6552486568689346,1.030730128288269,-46.90239207000001,0.7761014699935913,5.6994613e-06,7.378372829407454e-05,921.47,0.2,-4.033123254776001,0.0001,0.0,9780,0.9292783141136169
501760,980,46,10718,46.08854293823242,12.852592468261719,-46.90239207000001,0.8780318722128868,0.00059328286,-0.0021794518455863,921.47,0.2,-4.033181357383728,0.0001,0.00234375,9790,0.9292998313903809
502272,981,46,10727,2.2949282377958298,0.7350428104400635,-46.715976420000004,0.5775195360183716,2.8482755e-05,-9.905393235385418e-05,921.47,0.2,-4.0332067012786865,0.0001,0.0,9800,0.9292806386947632
502784,982,46,10736,14.039564073085785,3.8790102005004883,-46.715976420000004,0.4832884669303894,0.00023111352,-0.0009654952911660076,921.47,0.2,-4.033119058609008,0.0001,0.0,9810,0.929247260093689
503296,983,46,10744,14.76880931854248,4.410414695739746,-47.12452158,0.5335240066051483,0.00013081275,-0.0012976705678738655,921.47,0.2,-4.033041930198669,0.0001,0.0,9820,0.9292168617248535
503808,984,46,10753,5.0686263859272005,1.4690814018249512,-47.12452158,0.7362227737903595,0.0008316622,-0.0019963116385042666,921.47,0.2,-4.03294757604599,0.0001,0.0015625,9830,0.9291982054710388
504320,985,46,10762,2.520798510313034,1.074018955230713,-47.01627076,0.7169556021690369,2.955657e-05,-1.955544576048851e-07,921.47,0.2,-4.0331846356391905,0.0001,0.0,9840,0.929374098777771
504832,986,46,10771,5.488144105672836,1.5340015888214111,-47.01627076,0.8014417737722397,0.00020078907,-0.0006017539766617119,921.47,0.2,-4.033633422851563,0.0001,0.0,9850,0.9294395446777344
505344,987,46,10780,2.7935119211673736,1.2531228065490723,-46.95214514,0.8943313211202621,6.5016793e-06,-3.0267145484685896e-05,921.47,0.2,-4.0337771534919735,0.0001,0.0,9860,0.9294801950454712
505856,988,46,10789,4.340496820211411,1.2518632411956787,-46.95214514,0.8429063856601715,5.7749683e-05,-0.0002049348782747984,921.47,0.2,-4.033882462978363,0.0001,0.0,9870,0.9295029044151306
506368,989,46,10798,6.139650303125381,1.866267204284668,-47.6817091,0.6113237738609314,4.466425e-05,-0.0003322270233184099,921.47,0.2,-4.033992004394531,0.0001,0.0,9880,0.929583728313446
506880,990,46,10807,3.5695671528577804,1.6550424098968506,-47.922644760000004,0.8304636180400848,0.00020236033,-0.0006861689442303031,914.43,0.2,-4.034242057800293,0.0001,0.0,9890,0.9296362400054932
507392,991,46,10816,55.23865823745727,46.422767639160156,-47.922644760000004,0.7587128132581711,0.0005726031,-0.004230607231147587,914.43,0.2,-4.034398531913757,0.0001,0.0033203125,9900,0.9296733736991882
507904,992,46,10824,1.383082239329815,0.40069666504859924,-47.61159745,0.8042259067296982,2.4366076e-05,-0.00013742183800786735,914.43,0.2,-4.034419989585876,0.0001,0.0,9910,0.9296556711196899
508416,993,46,10833,10.780323106050492,2.3548953533172607,-46.556599340000005,0.6965586543083191,0.0004299156,-0.0007478844141587615,919.43,0.2,-4.034324204921722,0.0001,0.0,9920,0.9295835494995117
508928,994,46,10841,6.86484842300415,2.60416579246521,-45.78462143000001,0.8682226240634918,0.000104606035,0.0002747302409261465,915.4,0.2,-4.034172797203064,0.0001,0.0,9930,0.9296059608459473
509440,995,46,10850,67.99427666664124,29.778356552124023,-45.77630684,0.7971326559782028,0.00025674223,-0.0025598561856895684,908.6,0.2,-4.034258532524109,0.0001,0.00078125,9940,0.9296039938926697
509952,996,46,10859,74.81362466812134,30.668458938598633,-45.77630684,0.6959010064601898,0.00017080177,-0.0010236353147774935,908.6,0.2,-4.034174931049347,0.0001,0.0009765625,9950,0.9295504093170166
510464,997,46,10868,1.289692360162735,0.3371424078941345,-45.536379939999996,-0.11681139469146729,0.000101717305,-0.0004705857252702117,908.6,0.2,-4.034042882919311,0.0001,0.0,9960,0.9295462369918823
510976,998,46,10876,8.887551474571229,3.7063498497009277,-45.536379939999996,0.8659609705209732,0.00016643654,-0.0009318501222878694,908.6,0.2,-4.034104192256928,0.0001,0.0,9970,0.9295759201049805
511488,999,46,10885,8.676542818546295,2.5077457427978516,-46.32260046,0.8108367472887039,0.0010035944,-0.00025375279365107416,906.75,0.2,-4.034565401077271,0.0001,0.0,9980,0.9299256205558777
512000,1000,46,10894,41.96618685722351,22.372522354125977,-46.348049710000005,0.7123034596443176,0.001625071,-0.004785799887031317,906.39,0.2,-4.035489559173584,0.0001,0.0056640625,9990,0.9301118850708008
512512,1001,47,10902,54.36751663684845,20.849763870239258,-46.348049710000005,0.7289347350597382,0.0012596354,-0.006847918080165982,906.39,0.2,-4.03574413061142,0.0001,0.005859375,10000,0.9300996661186218
513024,1002,47,10911,1.125126949697733,0.42324137687683105,-46.37227694,0.3745793104171753,0.000109391054,-4.924784880131483e-05,906.39,0.2,-4.035534787178039,0.0001,0.0,10010,0.929964005947113
513536,1003,47,10920,10.059072065353394,6.418334007263184,-46.37227694,0.35717594623565674,0.00014324265,-0.0007670835126191378,906.39,0.2,-4.03506897687912,0.0001,0.000390625,10020,0.9298572540283203
514048,1004,47,10929,7.0710508048534395,2.1956095695495605,-46.234558539999995,0.29737526178359985,3.15645e-05,-5.1667843945324424e-05,906.39,0.2,-4.034761393070221,0.0001,0.0,10030,0.9297609329223633
514560,1005,47,10937,4.391212520003319,3.2803306579589844,-46.679948610000004,0.7445039749145508,7.456285e-05,-0.00028533542063087226,906.39,0.2,-4.034444546699524,0.0001,0.0,10040,0.9296708106994629
515072,1006,47,10946,0.12483727631624789,0.004537506960332394,-47.381814680000005,0.9664411582052708,0.0012517306,-0.003052957635372877,899.28,0.2,-4.033109605312347,0.0001,0.00078125,10050,0.9289950132369995
515584,1007,47,10954,50.281828212738034,38.35124969482422,-47.381814680000005,0.8534154444932938,0.002611871,-0.009618315007537603,899.28,0.2,-4.031738924980163,0.0001,0.005859375,10060,0.92900550365448
516096,1008,47,10963,7.703115063905716,1.5872434377670288,-48.57184103,0.20977705717086792,0.00016803783,-0.0005494853015989065,898.67,0.2,-4.031872880458832,0.0001,0.0,10070,0.9290345907211304
516608,1009,47,10972,40.54695615768433,19.70418357849121,-48.57184103,0.8409026712179184,0.0037598563,-0.0011257612030021846,898.67,0.2,-4.031853449344635,0.0001,0.0302734375,10080,0.9290064573287964
517120,1010,47,10981,6.111420512199402,1.3393183946609497,-48.68816237000001,0.6715979874134064,0.001983744,-0.0022139921435154974,898.67,0.2,-4.031817042827607,0.0001,0.0025390625,10090,0.9290257692337036
