train/learning_rate,time/fps,train/loss,rollout/ep_rew_mean,time/episodes,time/total_timesteps,time/time_elapsed,rollout/exploration_rate,rollout/ep_len_mean,train/n_updates
0.0001,369,1.3413705825805664,59.44969399000001,1288,488043,1319,0.05,275.79,121985
0.0001,369,0.1045977994799614,57.49487970000001,1292,488718,1321,0.05,271.57,122154
0.0001,370,0.27526581287384033,55.759970730000006,1296,489406,1322,0.05,269.37,122326
0.0001,369,1.798924446105957,54.973316679999996,1300,490799,1326,0.05,269.63,122674
0.0001,369,0.15557070076465607,58.144171490000005,1304,491866,1329,0.05,271.85,122941
0.0001,369,2.2162697315216064,56.82245691000001,1308,492637,1331,0.05,270.13,123134
0.0001,370,1.9603430032730103,53.74058208,1312,493613,1333,0.05,268.29,123378
0.0001,370,0.24653157591819763,44.83747166,1316,494242,1335,0.05,260.13,123535
0.0001,370,0.09171880781650543,47.60650477999999,1320,495802,1339,0.05,267.02,123925
0.0001,370,0.13770604133605957,54.04753784,1324,497089,1342,0.05,271.51,124247
0.0001,370,0.1828390657901764,50.22461072,1328,498200,1345,0.05,266.36,124524
0.0001,370,0.1682087481021881,46.808477429999996,1332,499204,1347,0.05,263.61,124775
0.0001,370,0.22135195136070251,45.018495519999995,1336,499758,1348,0.05,262.73,124914
