time/time_elapsed,time/fps,time/iterations,time/total_timesteps,train/clip_range,train/value_loss,rollout/ep_rew_mean,train/explained_variance,train/loss,train/learning_rate,train/policy_gradient_loss,rollout/ep_len_mean,train/clip_fraction,train/n_updates,train/approx_kl,train/entropy_loss,train/std
3128,42,260,133120,0.2,1.0675012990832329,61.489743110000006,0.10628002882003784,0.3463367223739624,0.001,-0.012687429832294584,995.61,0.3228515625,2590,0.04190215,-2.034833329916,0.49695897102355957
3140,42,261,133632,0.2,1.818326872587204,60.34509233,0.5832119584083557,0.2513449192047119,0.001,-0.031095368298701943,995.61,0.3271484375,2600,0.079303615,-2.02202627658844,0.4939172863960266
3150,42,262,134144,0.2,4.679901900887489,60.34509233,0.31435275077819824,0.5666375160217285,0.001,-0.004843488475307823,995.61,0.478125,2610,0.097384386,-2.0054088175296783,0.4917154908180237
3161,42,263,134656,0.2,2.713150142133236,59.50909146,0.43432945013046265,0.20132528245449066,0.001,0.01967146904207766,995.57,0.4984375,2620,0.09015706,-1.99880992770195,0.49149274826049805
3173,42,264,135168,0.2,75.27604355812073,59.50909146,0.1338515281677246,7.304943561553955,0.001,0.08036080915480852,995.57,0.7640625,2630,6.0139904,-1.9968002647161485,0.49128660559654236
3186,42,265,135680,0.2,2.6074164278805254,59.63692836000001,0.14276748895645142,0.07457653433084488,0.001,0.023267033975571394,995.57,0.4791015625,2640,0.04837284,-1.9964569121599198,0.4911314845085144
3197,42,266,136192,0.2,3.64594759196043,59.63692836000001,-0.059574246406555176,0.2877853214740753,0.001,0.04538935285527259,995.57,0.5609375,2650,0.1305108,-1.9952558279037476,0.49130353331565857
3209,42,267,136704,0.2,2.237733334302902,60.02636648000001,0.5630498230457306,0.3000936210155487,0.001,0.09361862393561751,995.57,0.6759765625,2660,0.102474466,-2.0021006762981415,0.49332183599472046
3222,42,268,137216,0.2,2.7657824009656906,60.02636648000001,0.5225880444049835,0.2606534957885742,0.001,0.0009195520775392652,995.57,0.508203125,2670,0.08390445,-2.0146319806575774,0.4940894544124603
3233,42,269,137728,0.2,4.927936756610871,59.45968660000001,0.8075191974639893,1.0909793376922607,0.001,0.054206281900405884,995.57,0.5984375,2680,0.13866636,-2.0135101556777952,0.4933564066886902
3243,42,270,138240,0.2,1.9075532920658589,59.45968660000001,0.8975182920694351,0.2885821759700775,0.001,0.019707332737743853,995.57,0.4458984375,2690,0.21006623,-2.0106890380382536,0.4927064776420593
3253,42,271,138752,0.2,3.746396949887276,57.72973652,0.5584737956523895,0.13018523156642914,0.001,0.04802970727905631,993.42,0.566015625,2700,0.13732958,-2.0080094575881957,0.4930160939693451
3263,42,272,139264,0.2,37.103266942501065,57.72973652,0.3652229309082031,2.5560946464538574,0.001,0.043536457256413995,993.42,0.736328125,2710,3.5689018,-2.011829400062561,0.4934534430503845
3274,42,273,139776,0.2,2.931895117461681,56.87935727,0.46070897579193115,0.6220536828041077,0.001,0.03804067131131887,993.42,0.607421875,2720,0.2830701,-2.010399430990219,0.4918693006038666
3285,42,274,140288,0.2,2.7463720768690107,53.916086879999995,0.8079869598150253,0.11175035685300827,0.001,0.02892878628335893,988.54,0.5498046875,2730,0.18581988,-2.0030493259429933,0.4910907745361328
3295,42,275,140800,0.2,21.66832521557808,49.9306122,0.7702432572841644,2.5988192558288574,0.001,0.049651941983029246,986.54,0.745703125,2740,3.7103212,-2.0024453938007354,0.4909299314022064
3305,42,276,141312,0.2,28.425991439819335,49.9306122,0.7987914979457855,1.8731030225753784,0.001,0.048385721654631196,986.54,0.6044921875,2750,5.8787656,-2.002819222211838,0.4910537600517273
3316,42,277,141824,0.2,3.7782551810145377,49.33210060999999,0.7185117602348328,0.34316200017929077,0.001,0.02466088128276169,986.54,0.5556640625,2760,0.13466933,-2.0026405096054076,0.490314245223999
3327,42,278,142336,0.2,1.5956541642546653,49.33210060999999,0.8897470831871033,0.357564777135849,0.001,-0.014378615911118687,986.54,0.415625,2770,0.073950544,-2.002219945192337,0.4906120002269745
3338,42,279,142848,0.2,1.6735844641923905,47.424635869999996,-0.37101900577545166,0.6764000654220581,0.001,0.004053529724478722,986.54,0.2515625,2780,0.021121554,-1.9917482525110244,0.48615074157714844
3350,42,280,143360,0.2,2.5495912969112395,47.424635869999996,-0.09824883937835693,0.4966960549354553,0.001,0.018986587482504546,986.54,0.278125,2790,0.06470946,-1.961877202987671,0.48295867443084717
3361,42,281,143872,0.2,1.585921248793602,46.01768711999999,0.5931819975376129,0.4094522297382355,0.001,-0.003417573613114655,986.54,0.333984375,2800,0.03833722,-1.9453727632761002,0.4811069965362549
3373,42,282,144384,0.2,1.5852988973259925,46.01768711999999,0.06010717153549194,0.25602155923843384,0.001,0.004923022259026766,986.54,0.3125,2810,0.024115987,-1.9342473328113556,0.4792715013027191
3383,42,283,144896,0.2,1.3718247354030608,44.524502489999996,-0.5634530782699585,0.12743037939071655,0.001,-0.007317557465285063,986.54,0.3158203125,2820,0.037237167,-1.9252166599035263,0.48058295249938965
3395,42,284,145408,0.2,1.9372854992747306,44.524502489999996,0.4331486225128174,0.3541916012763977,0.001,-0.009636642201803625,986.54,0.4529296875,2830,0.092393845,-1.9220793962478637,0.4808223247528076
3406,42,285,145920,0.2,2.1527318134903908,45.85352046999999,0.7658078521490097,0.4412771165370941,0.001,-0.007270430889911949,988.06,0.3955078125,2840,0.06442485,-1.9225247859954835,0.4807870388031006
3418,42,286,146432,0.2,1.5984777241945267,45.85352046999999,0.7424091100692749,0.3725564479827881,0.001,-0.011634133732877671,988.06,0.437109375,2850,0.055495095,-1.9120826989412307,0.4782513976097107
3428,42,287,146944,0.2,0.7558423049747944,43.924946559999995,0.947719469666481,0.07137690484523773,0.001,-0.019219989399425687,988.06,0.2900390625,2860,0.038624614,-1.9043254256248474,0.4760836958885193
3439,42,288,147456,0.2,1.2274141617119312,43.924946559999995,0.8695011287927628,0.12880347669124603,0.001,-0.015982836904004216,988.06,0.473046875,2870,0.3833407,-1.889286756515503,0.472362756729126
3450,42,289,147968,0.2,0.6193307783454657,43.258090810000006,0.7729937136173248,0.039171479642391205,0.001,-0.016768185002729297,988.06,0.3740234375,2880,0.07995352,-1.8843114733695985,0.47646546363830566
3459,42,290,148480,0.2,0.8524377375841141,43.258090810000006,0.9174593091011047,0.18355780839920044,0.001,-0.020040745148435235,988.06,0.4009765625,2890,0.052983418,-1.9024074524641037,0.47624072432518005
3470,42,291,148992,0.2,0.9964935105293989,43.625928130000005,0.8072681874036789,0.03213094174861908,0.001,-0.013140422105789185,988.06,0.3671875,2900,0.05677312,-1.8897238582372666,0.4736277759075165
3482,42,292,149504,0.2,2.0763861700892448,43.625928130000005,0.8131558895111084,0.200417160987854,0.001,-0.002303231507539749,988.06,0.4283203125,2910,0.07020457,-1.8715421736240387,0.4731035828590393
3494,42,293,150016,0.2,2.286542108654976,45.11321627,-1.0696277618408203,0.6706628799438477,0.001,0.0049345099832862616,988.06,0.4119140625,2920,0.048637167,-1.8745837032794952,0.47265225648880005
3505,42,294,150528,0.2,1.0026885397732257,45.11321627,0.6169867217540741,0.10725750774145126,0.001,-0.03415126081090421,988.06,0.3201171875,2930,0.046447635,-1.878424510359764,0.47561153769493103
3514,42,295,151040,0.2,1.0134865008294582,45.611688380000004,0.25113874673843384,0.2576389014720917,0.001,-0.018933688127435743,988.06,0.316015625,2940,0.05155926,-1.8966856867074966,0.4790670871734619
3525,42,296,151552,0.2,0.956821083277464,45.611688380000004,0.06223881244659424,0.19375823438167572,0.001,-0.017694900440983475,988.06,0.29296875,2950,0.03017142,-1.904361793398857,0.47423800826072693
3537,42,297,152064,0.2,0.8687284320592881,46.20127171,0.1939026117324829,0.22420763969421387,0.001,-0.018135778582654895,988.06,0.328125,2960,0.056538135,-1.8612765312194823,0.4701312780380249
3549,42,298,152576,0.2,0.9234785959124565,46.20127171,0.23877757787704468,0.16612385213375092,0.001,-0.02525724561419338,988.06,0.3189453125,2970,0.035188466,-1.8219334751367569,0.462380975484848
3560,42,299,153088,0.2,1.431640762090683,46.89593142,0.40374845266342163,0.2908020317554474,0.001,-0.004125190526247024,988.06,0.3685546875,2980,0.045339897,-1.77525295317173,0.4591017961502075
3571,43,300,153600,0.2,1.212406537681818,46.89593142,0.41954439878463745,0.21950891613960266,0.001,-0.018590163509361445,988.06,0.3169921875,2990,0.04182604,-1.7534075826406479,0.45862001180648804
3584,42,301,154112,0.2,2.5388091027736666,47.62122043999999,0.2134215235710144,0.6174607872962952,0.001,-0.005286626773886383,982.03,0.3193359375,3000,0.02729648,-1.7484671592712402,0.4604874551296234
3593,43,302,154624,0.2,26.690700244903564,47.62122043999999,0.277360737323761,0.7226216197013855,0.001,-0.019077268382534384,982.03,0.494140625,3010,1.5705657,-1.7473075300455094,0.46061891317367554
3605,43,303,155136,0.2,3.06178323328495,47.17066585999999,-0.25538408756256104,0.7653888463973999,0.001,0.009708041814155877,982.03,0.42265625,3020,0.06533998,-1.7451347351074218,0.46031904220581055
3616,43,304,155648,0.2,6.061319932341576,47.17066585999999,0.8419444710016251,0.7002825736999512,0.001,0.10910034198313952,982.03,0.662109375,3030,0.66180617,-1.7443324118852614,0.4615536630153656
3627,43,305,156160,0.2,2.546957013010979,42.60463211999999,0.7860520333051682,0.7369993925094604,0.001,0.03209810450207442,982.03,0.5533203125,3040,0.17250958,-1.7500185251235962,0.46166297793388367
3638,43,306,156672,0.2,0.8239625830203294,42.60463211999999,0.9613005816936493,0.09521804749965668,0.001,0.018587690172716977,982.03,0.7626953125,3050,25.290657,-1.7537445545196533,0.46302783489227295
3649,43,307,157184,0.2,8.831075632572174,44.04180337,0.8712968975305557,0.7514359354972839,0.001,0.08281478597782552,982.03,0.68828125,3060,2.4542274,-1.7600237250328064,0.46298664808273315
3661,43,308,157696,0.2,2.0640112280845644,44.04180337,0.9783091433346272,0.43325066566467285,0.001,0.09284988527651876,982.03,0.6126953125,3070,0.25541615,-1.7573117107152938,0.46244844794273376
3671,43,309,158208,0.2,9.388865530490875,40.862906939999995,0.8937321975827217,1.3012760877609253,0.001,0.13302012495696544,982.03,0.79296875,3080,1.0580018,-1.7614699929952622,0.4641387462615967
3684,43,310,158720,0.2,0.962982302904129,39.2104878,0.9917616648599505,0.1311107575893402,0.001,0.035975779639557004,975.72,0.580859375,3090,0.32880276,-1.7726633846759796,0.46499356627464294
3694,43,311,159232,0.2,50.06210522651672,39.2104878,0.5060073733329773,1.586620569229126,0.001,0.07542490502819418,975.72,0.824609375,3100,8.005647,-1.7708044409751893,0.4648178517818451
3705,43,312,159744,0.2,1.6220822013914584,36.68568622,0.5100482404232025,0.25537699460983276,0.001,0.076476234709844,975.72,0.6376953125,3110,0.2894536,-1.7738189280033112,0.46685338020324707
3715,43,313,160256,0.2,0.9005725611001253,36.68568622,0.8992915600538254,0.09801357984542847,0.001,0.027741061057895422,975.72,0.5048828125,3120,0.07508555,-1.7875750541687012,0.4692966341972351
3726,43,314,160768,0.2,0.6024547203443944,34.6878928,-9.441774368286133,-0.019970513880252838,0.001,0.051695196470245716,975.72,0.5396484375,3130,0.06250428,-1.79928158223629,0.4696885049343109
3736,43,315,161280,0.2,0.6957687348127365,34.6878928,0.9123220667243004,0.050816550850868225,0.001,-0.007217722083441913,975.72,0.4130859375,3140,0.06886069,-1.794582399725914,0.46855422854423523
3747,43,316,161792,0.2,1.4799793832004071,35.07233911,0.8511594235897064,0.19145731627941132,0.001,0.010832518828101457,975.72,0.5048828125,3150,0.17135087,-1.79163601398468,0.46699249744415283
3757,43,317,162304,0.2,2.645628377050161,35.07233911,0.8817441463470459,0.2507418096065521,0.001,0.053205692768096925,975.72,0.5654296875,3160,0.0929105,-1.7898360401391984,0.46677958965301514
3767,43,318,162816,0.2,1.068146438151598,35.17145548,0.9035720899701118,0.21829304099082947,0.001,0.0016987698967568577,975.72,0.45703125,3170,0.12575327,-1.7920641750097275,0.4654700756072998
3778,43,319,163328,0.2,0.6280467614531517,35.17145548,0.977667436003685,0.09658252447843552,0.001,-0.014360263082198798,975.72,0.38828125,3180,0.067607954,-1.7884235620498656,0.46701496839523315
3788,43,320,163840,0.2,0.029812762897927315,34.38081944,0.6739979386329651,0.021777000278234482,0.001,0.006868905900046229,975.72,0.3529296875,3190,0.03509743,-1.7952960044145585,0.46550559997558594
3800,43,321,164352,0.2,2.851400652527809,34.38081944,0.9054182097315788,0.7102429866790771,0.001,0.014074396761134266,975.72,0.495703125,3200,0.092630036,-1.786776927113533,0.46476563811302185
3811,43,322,164864,0.2,7.109822139143944,35.538214159999995,0.8880716562271118,0.5316736102104187,0.001,0.05677300856914371,975.72,0.54375,3210,0.08661428,-1.786627158522606,0.4659667909145355
3821,43,323,165376,0.2,3.975283110141754,35.538214159999995,0.9211991652846336,0.7299708724021912,0.001,0.001155004510655999,975.72,0.5880859375,3220,0.21531601,-1.7996930837631226,0.4671139717102051
3833,43,324,165888,0.2,11.142909342050553,36.55217764,0.7123426198959351,1.4148907661437988,0.001,0.05702981655485928,975.72,0.4611328125,3230,0.0820452,-1.8026549726724626,0.4673317074775696
3845,43,325,166400,0.2,3.14808589220047,36.55217764,0.9385998733341694,0.6042755246162415,0.001,-0.0032313513103872536,975.72,0.375,3240,0.065514445,-1.8042743504047394,0.46651774644851685
3856,43,326,166912,0.2,12.67084755897522,38.10626839,0.8356116563081741,2.844703435897827,0.001,0.05253668527584523,975.72,0.6052734375,3250,0.18857187,-1.79841305911541,0.4666694104671478
3868,43,327,167424,0.2,6.769602972269058,40.96965714,0.7457435131072998,1.2998727560043335,0.001,0.06361790401861071,975.72,0.5955078125,3260,0.28257176,-1.8062820941209794,0.46806901693344116
3878,43,328,167936,0.2,18.414248085021974,40.96965714,0.8754721283912659,2.142103433609009,0.001,0.1815559103153646,975.72,0.7451171875,3270,0.31037784,-1.8175067901611328,0.4697091281414032
3888,43,329,168448,0.2,4.37296416759491,41.10405868000001,0.6304934322834015,1.602461576461792,0.001,0.04245185060426593,975.72,0.5689453125,3280,0.17218728,-1.8274574398994445,0.47046273946762085
3899,43,330,168960,0.2,5.259590953588486,41.10405868000001,0.7023570239543915,1.3643302917480469,0.001,0.05173911086749285,975.72,0.5498046875,3290,0.47720116,-1.83122718334198,0.47011303901672363
3911,43,331,169472,0.2,11.48332438468933,42.96150103000001,0.467740535736084,3.540891647338867,0.001,0.07344342437572778,975.72,0.643359375,3300,0.61016405,-1.831537488102913,0.47048139572143555
3922,43,332,169984,0.2,19.224854111671448,42.96150103000001,0.6749573051929474,2.6993584632873535,0.001,0.09022908525075764,975.72,0.6662109375,3310,0.40574282,-1.8349959701299667,0.4708307385444641
3932,43,333,170496,0.2,6.6432868361473085,43.631063329999996,0.1560976505279541,2.0853331089019775,0.001,0.0792072743177414,975.72,0.5607421875,3320,0.08206172,-1.8364570081233977,0.47106003761291504
3943,43,334,171008,0.2,4.125896441936493,43.631063329999996,0.6008244454860687,1.0435389280319214,0.001,0.03020780603401363,975.72,0.540625,3330,0.10363157,-1.836836150288582,0.4713403582572937
3956,43,335,171520,0.2,5.393326091766357,43.57501937,0.42537975311279297,1.5970826148986816,0.001,0.04121599979698658,975.72,0.5859375,3340,0.08327621,-1.8372142672538758,0.47130560874938965
3967,43,336,172032,0.2,7.605760645866394,43.57501937,0.7234117984771729,1.9170093536376953,0.001,0.0468077020952478,975.72,0.572265625,3350,0.13707343,-1.834044376015663,0.470325767993927
3978,43,337,172544,0.2,5.678167629241943,42.72605012,0.9550945721566677,1.139760971069336,0.001,0.06867597594391554,975.72,0.60390625,3360,0.17026749,-1.8303991436958313,0.46958184242248535
3989,43,338,173056,0.2,4.957655254006386,42.72605012,0.660530686378479,1.0394569635391235,0.001,0.05007340619340539,975.72,0.615625,3370,0.14225411,-1.8288370013236999,0.470648854970932
4001,43,339,173568,0.2,3.198503941297531,41.87387141,0.11893641948699951,0.6744606494903564,0.001,0.04805675302632153,975.72,0.5646484375,3380,0.060014535,-1.8420598834753037,0.4728318154811859
4012,43,340,174080,0.2,6.801162405312061,41.87387141,-0.34701013565063477,0.97539222240448,0.001,0.030084256851114332,975.72,0.462890625,3390,0.059071757,-1.852022370696068,0.47326669096946716
4024,43,341,174592,0.2,7.579041111469269,45.768128759999996,0.18750548362731934,2.766179084777832,0.001,0.03251768701011315,975.72,0.5537109375,3400,0.18989912,-1.8503749817609787,0.47317004203796387
4034,43,342,175104,0.2,5.927902749180793,45.768128759999996,0.8002900332212448,1.0327824354171753,0.001,0.0681757346726954,975.72,0.58359375,3410,0.2297422,-1.8529873728752135,0.47396084666252136
4045,43,343,175616,0.2,4.537298232316971,49.246592410000005,0.6781199276447296,1.3446439504623413,0.001,0.04500550094526261,978.59,0.5248046875,3420,0.08896025,-1.8601966798305511,0.47468775510787964
4056,43,344,176128,0.2,6.300012218952179,49.246592410000005,0.5256542563438416,1.3129197359085083,0.001,0.04257532001938671,978.59,0.4921875,3430,0.05274769,-1.86514253616333,0.4750402867794037
4066,43,345,176640,0.2,5.371579617261887,52.45681525,0.8672001361846924,1.6280500888824463,0.001,0.06038945349864662,978.59,0.56953125,3440,0.12867779,-1.8719533503055572,0.4772033393383026
4077,43,346,177152,0.2,5.26515873670578,52.45681525,0.9396056607365608,1.3016374111175537,0.001,0.07820981396362185,978.59,0.577734375,3450,0.12371637,-1.881864309310913,0.47761592268943787
4089,43,347,177664,0.2,4.774763888120651,55.343440820000005,0.7976610362529755,1.2608568668365479,0.001,0.009589586197398603,978.59,0.4419921875,3460,0.04438347,-1.8853327631950378,0.4794972836971283
4100,43,348,178176,0.2,9.415301531553268,55.343440820000005,0.9283904135227203,2.2820916175842285,0.001,0.03389332196675241,978.59,0.533203125,3470,0.08016607,-1.894875204563141,0.48055005073547363
4111,43,349,178688,0.2,4.262863308191299,58.18085457,0.6501834392547607,1.288043737411499,0.001,0.022475133487023412,978.59,0.4712890625,3480,0.19585468,-1.8985622435808183,0.48171037435531616
4123,43,350,179200,0.2,4.071785588562489,58.18085457,0.9265280514955521,0.6303592324256897,0.001,0.042335325153544545,978.59,0.594921875,3490,0.112170085,-1.9055578738451004,0.48251843452453613
4134,43,351,179712,0.2,3.408121484518051,60.15763882,0.07728630304336548,0.995491623878479,0.001,0.032920017605647445,978.59,0.4701171875,3500,0.22042707,-1.90824835896492,0.4827764928340912
4145,43,352,180224,0.2,7.199569433927536,60.15763882,0.8602782934904099,1.5214369297027588,0.001,0.05503431227989495,978.59,0.5654296875,3510,0.14942445,-1.9047032386064529,0.4809761047363281
4155,43,353,180736,0.2,17.668905162811278,63.87816656000001,0.8643253892660141,3.224564790725708,0.001,0.10360464020632207,978.59,0.923828125,3520,6.67249,-1.8977928847074508,0.48118776082992554
4166,43,354,181248,0.2,11.291321170330047,63.87816656000001,0.9272106513381004,1.6610116958618164,0.001,0.10324943400919437,978.59,0.7291015625,3530,8.506634,-1.904086747765541,0.48219308257102966
4177,43,355,181760,0.2,21.011168920993804,67.09727542,0.7913841754198074,2.4840664863586426,0.001,0.06323818285018205,978.59,0.797265625,3540,12.789621,-1.9077996402978896,0.481921911239624
4188,43,356,182272,0.2,28.069372284412385,66.64372693,0.6455812752246857,3.738253355026245,0.001,0.13804170195944607,974.49,0.7060546875,3550,0.9131248,-1.9079226851463318,0.48217663168907166
4199,43,357,182784,0.2,65.46135227680206,66.64372693,0.591605544090271,3.5738978385925293,0.001,0.08011414306238293,974.49,0.8716796875,3560,9.63668,-1.9100849717855453,0.48217570781707764
4210,43,358,183296,0.2,9.913016152381896,66.71332480999999,0.7378025949001312,0.9924361705780029,0.001,0.07160904835909605,974.49,0.675390625,3570,0.82021224,-1.9103710561990739,0.48082107305526733
4224,43,359,183808,0.2,14.355222326517104,66.71332480999999,0.6886257827281952,1.184351921081543,0.001,0.062488424708135426,974.49,0.6486328125,3580,0.3767905,-1.9050012558698655,0.48049473762512207
4235,43,360,184320,0.2,10.800091606378555,67.21047475999998,0.8221244663000107,1.2887145280838013,0.001,0.09425702765583992,974.49,0.684375,3590,0.40625873,-1.908540940284729,0.4812057912349701
4246,43,361,184832,0.2,14.937741315364837,67.21047475999998,0.7750002145767212,1.9035605192184448,0.001,0.10110507416538894,974.49,0.726953125,3600,1.6539621,-1.9138556927442552,0.48171207308769226
4258,43,362,185344,0.2,15.197368532419205,65.07871054999998,0.6122312247753143,1.0628414154052734,0.001,0.09804281473625451,974.49,0.685546875,3610,0.89307356,-1.9189427137374877,0.4829065203666687
4269,43,363,185856,0.2,3.760557696223259,65.07871054999998,0.9360749796032906,0.3736627995967865,0.001,0.020665478683076798,974.49,0.621484375,3620,0.51174235,-1.9281935393810272,0.48437219858169556
4281,43,364,186368,0.2,4.335961143672466,60.773400589999994,0.914484292268753,0.691972017288208,0.001,0.1016359540168196,974.49,0.6033203125,3630,0.52076423,-1.9423134267330169,0.48929131031036377
4292,43,365,186880,0.2,7.344302594661713,60.773400589999994,0.5542220175266266,1.6689095497131348,0.001,0.03627474037930369,974.49,0.6021484375,3640,0.7823447,-1.9748918533325195,0.4908381402492523
4303,43,366,187392,0.2,4.145997524261475,55.54292328,0.852778285741806,0.38298147916793823,0.001,0.027795853465795516,974.49,0.4583984375,3650,0.30784345,-1.9783063799142837,0.49020785093307495
4314,43,367,187904,0.2,10.586555129289627,55.54292328,-0.19667375087738037,1.7913851737976074,0.001,0.08107641730457545,974.49,0.616015625,3660,0.6049799,-1.9823244720697404,0.4899631440639496
4326,43,368,188416,0.2,7.0795017182827,57.73292974,0.7040826380252838,1.5994951725006104,0.001,0.13395944000221788,974.49,0.6845703125,3670,0.61433256,-1.9858553558588028,0.4920867383480072
4338,43,369,188928,0.2,10.128365463018417,57.73292974,0.6826244294643402,1.3531341552734375,0.001,0.044567229435779156,974.49,0.5291015625,3680,0.13360459,-2.006164887547493,0.4940621256828308
4349,43,370,189440,0.2,3.9456746160984038,62.21238819,0.915876641869545,0.4778651297092438,0.001,0.044887586031109095,974.49,0.572265625,3690,2.0187256,-2.0138850450515746,0.49501579999923706
4360,43,371,189952,0.2,13.53402795791626,62.21238819,0.8806952983140945,2.0810179710388184,0.001,0.09037976060062647,974.49,0.6998046875,3700,0.8835667,-2.0177739322185517,0.49507999420166016
4372,43,372,190464,0.2,0.5834442548453808,64.6551681,-3.181316375732422,0.09416274726390839,0.001,0.027775209792889655,974.49,0.4677734375,3710,0.13736442,-2.031701785326004,0.5026470422744751
4383,43,373,190976,0.2,5.415877717733383,64.6551681,0.9161995649337769,1.0454022884368896,0.001,0.16605695076286792,974.49,0.72109375,3720,1.1864078,-2.0694111764431,0.5041587352752686
4395,43,374,191488,0.2,2.6877821505069734,67.52615789,0.9554177634418011,0.457258403301239,0.001,0.020982772298157214,974.49,0.5080078125,3730,0.1867505,-2.061895251274109,0.5020142793655396
4406,43,375,192000,0.2,4.410054486989975,67.52615789,0.9524870105087757,1.295064091682434,0.001,0.020451467600651085,974.49,0.5654296875,3740,2.2101746,-2.047101092338562,0.49987730383872986
4418,43,376,192512,0.2,4.912759637832641,71.21513385000002,0.9040226936340332,1.029768705368042,0.001,0.026816930947825314,974.49,0.6125,3750,0.2832211,-2.0373942375183107,0.4988315999507904
4432,43,377,193024,0.2,6.530387231707573,72.6826734,0.9080964848399162,0.889994204044342,0.001,0.05880432000849396,974.49,0.633984375,3760,0.31595978,-2.0358994364738465,0.4999943673610687
4443,43,378,193536,0.2,7.5978981167078015,72.6826734,0.7976846992969513,1.1012728214263916,0.001,0.0359081672038883,974.49,0.6763671875,3770,1.86414,-2.039893501996994,0.4996471405029297
4453,43,379,194048,0.2,3.196753814816475,75.02430648,0.9469597078859806,0.5890432000160217,0.001,0.039994517853483555,974.49,0.537109375,3780,0.17083612,-2.049459159374237,0.5037908554077148
4465,43,380,194560,0.2,5.128640359640121,75.02430648,0.8842413574457169,1.110459327697754,0.001,0.0899379333946854,974.49,0.6591796875,3790,0.15411308,-2.0732446014881134,0.5060232281684875
4478,43,381,195072,0.2,4.512737905979156,76.73080326,0.933842621743679,0.915185809135437,0.001,0.03862426679115742,974.49,0.5810546875,3800,0.14234647,-2.0843181788921354,0.5089704990386963
4489,43,382,195584,0.2,3.697902484238148,76.73080326,0.8918350711464882,0.5693531036376953,0.001,0.03465995497535914,974.49,0.573828125,3810,0.33656377,-2.0987513184547426,0.5101273059844971
4503,43,383,196096,0.2,11.752038192749023,79.00010000000002,0.8114437311887741,2.0703630447387695,0.001,0.07941790940240026,974.49,0.6017578125,3820,0.09919037,-2.1145299136638642,0.5125463008880615
4513,43,384,196608,0.2,0.8774613998830318,79.00010000000002,0.9722050633281469,0.058664627373218536,0.001,-0.002505499147810042,974.49,0.4376953125,3830,0.06537623,-2.1276752829551695,0.5118532180786133
4526,43,385,197120,0.2,5.051527017354966,80.84241562000001,0.8972112238407135,0.6282637715339661,0.001,0.03556587207131088,974.49,0.65546875,3840,0.33752722,-2.134213936328888,0.5141496658325195
4537,43,386,197632,0.2,2.196780240535736,80.84241562000001,0.94948935136199,0.3485724627971649,0.001,0.021831659507006405,974.49,0.470703125,3850,0.08369968,-2.14338418841362,0.5101820230484009
4548,43,387,198144,0.2,6.024168798327446,82.98203086000001,0.8665898591279984,0.9206674695014954,0.001,0.05046022147871554,974.49,0.60859375,3860,0.35930604,-2.1203625977039335,0.5099350214004517
4559,43,388,198656,0.2,3.038875100016594,82.98203086000001,0.9314279854297638,0.2666590213775635,0.001,0.06438191566849127,974.49,0.6923828125,3870,0.27446955,-2.1399044513702394,0.513786256313324
4569,43,389,199168,0.2,5.002356541156769,84.81000744,0.9419189170002937,1.608131766319275,0.001,0.03482040013186634,974.49,0.516796875,3880,0.08994621,-2.1498885273933412,0.5126051902770996
4580,43,390,199680,0.2,4.569471609592438,84.81000744,0.9434505961835384,0.6502451300621033,0.001,0.03784291425254196,974.49,0.4861328125,3890,0.10628839,-2.1424940049648287,0.5101105570793152
4593,43,391,200192,0.2,2.4523619547486306,86.03840797000001,0.9106461927294731,0.312112033367157,0.001,0.03196278049144894,974.49,0.6248046875,3900,0.2923404,-2.1369859158992766,0.5110309720039368
4606,43,392,200704,0.2,3.218498097360134,86.03840797000001,0.9214412942528725,0.3527136743068695,0.001,0.014555445744190366,974.49,0.594921875,3910,0.1622688,-2.1415013670921326,0.5122241377830505
4617,43,393,201216,0.2,10.946501475572585,89.17773144,0.6273312270641327,1.1500849723815918,0.001,0.037385155097581446,974.49,0.5849609375,3920,0.25528783,-2.1591064870357513,0.5165122747421265
4628,43,394,201728,0.2,6.2825983464717865,89.17773144,0.8249830901622772,0.8209993243217468,0.001,0.03980497710872442,974.49,0.6396484375,3930,1.9744339,-2.189722716808319,0.5162443518638611
4639,43,395,202240,0.2,10.902219396829604,94.60177386000001,0.6214238107204437,1.66085946559906,0.001,0.10453731957823038,974.49,0.6884765625,3940,0.20330025,-2.1888199031352995,0.5185037851333618
4652,43,396,202752,0.2,8.752253264188766,94.60177386000001,-0.1645272970199585,1.0701595544815063,0.001,0.08148298000451178,974.49,0.55390625,3950,0.11114111,-2.211651027202606,0.5203787684440613
4662,43,397,203264,0.2,4.262280619144439,99.21195126,0.4773719906806946,0.8850947618484497,0.001,0.04921993936877698,974.49,0.5005859375,3960,0.056521326,-2.2145702242851257,0.5192372798919678
4673,43,398,203776,0.2,4.737827283143997,99.21195126,0.3106643557548523,1.0703861713409424,0.001,0.023479043506085873,974.49,0.4935546875,3970,0.07338552,-2.21059792637825,0.5183573961257935
4684,43,399,204288,0.2,5.34038696885109,104.02966812999999,0.5614418089389801,1.2598539590835571,0.001,0.10146495774388313,974.49,0.704296875,3980,0.11377059,-2.222481572628021,0.5225121974945068
