time/time_elapsed,time/total_timesteps,time/iterations,time/fps,train/approx_kl,train/entropy_loss,rollout/ep_len_mean,train/loss,train/clip_range,train/policy_gradient_loss,train/std,rollout/ep_rew_mean,train/learning_rate,train/value_loss,train/n_updates,train/clip_fraction,train/explained_variance
12555,586752,1146,46,0.037211265,-3.0409155786037445,994.34,1.393656611442566,0.2,-0.0038582654669880867,0.6849676370620728,534.80929509,0.0002,6.0228218019008635,11450,0.2634765625,0.9639854058623314
12564,587264,1147,46,0.04998856,-3.0396124362945556,994.34,1.7744247913360596,0.2,-0.007365374779328704,0.685174822807312,534.80929509,0.0002,8.25632398724556,11460,0.41171875,0.893617793917656
12573,587776,1148,46,0.022878204,-3.043569254875183,994.34,2.44252610206604,0.2,0.012090208451263606,0.6855849027633667,536.73105204,0.0002,9.433860588073731,11470,0.330078125,0.9385333135724068
12581,588288,1149,46,0.06282292,-3.0444665431976317,994.34,1.838399887084961,0.2,0.02101680599153042,0.6856605410575867,536.73105204,0.0002,10.451375842094421,11480,0.3580078125,0.9573531486093998
12590,588800,1150,46,0.039341204,-3.0434988498687745,994.34,1.5533462762832642,0.2,-0.009172473335638642,0.6846628189086914,534.63249156,0.0002,5.3149766564369205,11490,0.312890625,0.9709723722189665
12599,589312,1151,46,0.071767256,-3.0405585289001467,994.34,2.188197135925293,0.2,-0.007269011181779206,0.6840893030166626,534.63249156,0.0002,8.93231772184372,11500,0.3892578125,0.9587611258029938
12608,589824,1152,46,0.031750374,-3.0403610706329345,995.18,3.1814069747924805,0.2,0.0014844752382487058,0.6828853487968445,532.19928521,0.0002,8.550788748264313,11510,0.2923828125,0.9657346345484257
12617,590336,1153,46,0.06844094,-3.033742481470108,995.18,1.1056216955184937,0.2,-0.0008897828171029687,0.681635856628418,532.19928521,0.0002,4.296152603626251,11520,0.38359375,0.9875386962667108
12626,590848,1154,46,0.027244639,-3.0297718405723573,995.18,2.1727614402770996,0.2,0.015096826269291342,0.6808122396469116,534.6940700799998,0.0002,4.755911844968796,11530,0.40234375,0.984058415517211
12635,591360,1155,46,0.13780874,-3.0308308064937592,995.18,1.7677043676376343,0.2,0.0058314521098509434,0.682846188545227,534.6940700799998,0.0002,10.193189334869384,11540,0.4369140625,0.9579802975058556
12644,591872,1156,46,0.05140546,-3.039311224222183,993.37,2.1674742698669434,0.2,0.01526399755384773,0.6837800741195679,532.98751174,0.0002,6.890416878461838,11550,0.3861328125,0.8805535584688187
12653,592384,1157,46,2.3574014,-3.0403756201267242,993.37,15.099989891052246,0.2,0.007321886322461069,0.6837660670280457,532.98751174,0.0002,106.88361320495605,11560,0.4671875,0.5644448697566986
12662,592896,1158,46,0.06830034,-3.040316528081894,992.31,2.526383638381958,0.2,0.02590572782792151,0.6839940547943115,535.4156091199999,0.0002,14.022278380393981,11570,0.4359375,0.1474606990814209
12671,593408,1159,46,0.1331482,-3.039712691307068,992.31,1.5175126791000366,0.2,4.27622813731432e-05,0.682970404624939,535.4156091199999,0.0002,6.8668376207351685,11580,0.38125,0.9638813324272633
12679,593920,1160,46,0.013836451,-3.034668129682541,992.31,1.3233243227005005,0.2,0.022242174972780047,0.6829277873039246,531.68246614,0.0002,14.919617983698846,11590,0.371875,-0.037796735763549805
12687,594432,1161,46,0.04468868,-3.0340870559215545,992.31,2.091977834701538,0.2,0.01352172673214227,0.681784987449646,527.92445332,0.0002,18.727298605442048,11600,0.294921875,0.8405333459377289
12696,594944,1162,46,0.05088404,-3.027994829416275,992.31,0.4448084235191345,0.2,0.005096479807980359,0.6805981397628784,527.92445332,0.0002,5.217580124735832,11610,0.319140625,0.41686904430389404
12704,595456,1163,46,0.10038012,-3.022217607498169,992.31,1.7161200046539307,0.2,-0.0028424223884940146,0.6780304312705994,528.62193956,0.0002,13.146907365322113,11620,0.4447265625,0.9385842978954315
12713,595968,1164,46,0.06520249,-3.012345200777054,992.31,0.114442378282547,0.2,-0.011023948853835463,0.6759103536605835,528.62193956,0.0002,2.7857560463249684,11630,0.271484375,0.9135090336203575
12722,596480,1165,46,0.050253958,-3.0039277136325837,992.31,1.4944969415664673,0.2,0.006467307708226145,0.6747679710388184,534.5048076499999,0.0002,7.4177743792533875,11640,0.3978515625,0.8896449208259583
12731,596992,1166,46,0.084208086,-3.0042591869831083,992.31,1.2420549392700195,0.2,0.009545306977815925,0.6757010221481323,534.5048076499999,0.0002,13.212276130914688,11650,0.41640625,0.8959022462368011
