rollout/exploration_rate,rollout/ep_len_mean,time/episodes,time/total_timesteps,train/learning_rate,time/time_elapsed,time/fps,rollout/ep_rew_mean,train/loss,train/n_updates
0.2805270000000004,221.59,252,37867,0.0001,114,329,-89.47242791,0.7106947302818298,9441
0.22863799999999956,243.52,256,40598,0.0001,126,321,-86.55314872,0.9124925136566162,10124
0.1548039999999996,277.02,260,44484,0.0001,144,306,-86.56637068,0.7208537459373474,11095
0.07880400000000065,311.07,264,48484,0.0001,165,293,-88.8080251,0.4914260804653168,12095
0.05,345.89,268,52484,0.0001,185,282,-89.94172393000001,0.6321219801902771,13095
0.05,380.72,272,56484,0.0001,206,273,-90.04756364,0.5340831279754639,14095
0.05,415.48,276,60484,0.0001,226,267,-89.60796059999998,0.6024893522262573,15095
0.05,450.49,280,64484,0.0001,245,262,-89.82664842999999,0.4961875081062317,16095
0.05,484.25,284,68484,0.0001,266,256,-91.77900251,2.2163515090942383,17095
0.05,511.4,288,72484,0.0001,286,253,-93.29581336999998,0.49322032928466797,18095
0.05,544.29,292,76484,0.0001,306,249,-94.62888079999998,0.49552932381629944,19095
0.05,578.3,296,80484,0.0001,326,246,-95.04666710000004,0.5654659271240234,20095
0.05,613.44,300,84484,0.0001,347,243,-96.63286234000002,1.078233003616333,21095
0.05,645.03,304,88484,0.0001,367,240,-96.99115554,0.6018834114074707,22095
0.05,679.0,308,92484,0.0001,387,238,-98.37269956999998,0.5024189352989197,23095
0.05,711.42,312,96484,0.0001,408,236,-99.39974935000001,0.6869112849235535,24095
0.05,742.46,316,100484,0.0001,427,235,-102.14011446,0.7265362739562988,25095
0.05,776.05,320,104484,0.0001,446,234,-103.74278171999998,2.7043747901916504,26095
0.05,806.93,324,108484,0.0001,465,233,-103.33499537,0.6392109394073486,27095
0.05,840.67,328,112484,0.0001,484,232,-102.9897908,1.1538448333740234,28095
0.05,864.74,332,116484,0.0001,503,231,-104.17119621,0.5261539220809937,29095
0.05,895.83,336,120484,0.0001,522,230,-104.3782601,0.6062155365943909,30095
0.05,925.87,340,124484,0.0001,542,229,-106.63840657,0.6608394980430603,31095
0.05,953.06,344,128484,0.0001,562,228,-108.72767799000002,0.4831137955188751,32095
0.05,980.49,348,132484,0.0001,583,227,-112.33248703,0.5586665272712708,33095
0.05,986.17,352,136484,0.0001,600,227,-115.63107572999998,0.40366125106811523,34095
0.05,998.86,356,140484,0.0001,620,226,-118.95209123,1.4387445449829102,35095
0.05,1000.0,360,144484,0.0001,640,225,-117.12181351999999,2.708514451980591,36095
0.05,1000.0,364,148484,0.0001,659,225,-117.17317061999998,0.5355044603347778,37095
0.05,1000.0,368,152484,0.0001,678,224,-117.90238344999997,1.184952974319458,38095
0.05,1000.0,372,156484,0.0001,696,224,-117.21060156999998,0.5208045244216919,39095
0.05,1000.0,376,160484,0.0001,715,224,-118.23424942,0.4774622321128845,40095
0.05,994.77,380,163961,0.0001,732,223,-118.66031845000002,0.43110907077789307,40965
0.05,994.77,384,167961,0.0001,752,223,-116.9479161,0.7459508180618286,41965
0.05,994.77,388,171961,0.0001,770,223,-117.39185276,0.3931093215942383,42965
0.05,994.77,392,175961,0.0001,788,223,-116.73885661999999,0.5066707730293274,43965
0.05,994.77,396,179961,0.0001,805,223,-117.02614423000001,0.4803750514984131,44965
0.05,994.77,400,183961,0.0001,821,223,-116.47619311999999,0.49337488412857056,45965
0.05,994.77,404,187961,0.0001,836,224,-116.07979150999999,0.7851759195327759,46965
0.05,994.77,408,191961,0.0001,854,224,-115.51672393000001,0.3679080009460449,47965
0.05,994.77,412,195961,0.0001,867,225,-116.10106639999998,0.810367226600647,48965
0.05,994.77,416,199961,0.0001,882,226,-114.36281714,0.35384050011634827,49965
0.05,989.11,420,203395,0.0001,894,227,-113.57246091,0.36305326223373413,50823
0.05,989.11,424,207395,0.0001,908,228,-112.35556728999998,0.30777645111083984,51823
0.05,989.11,428,211395,0.0001,921,229,-112.10445087000002,0.38041427731513977,52823
0.05,989.11,432,215395,0.0001,935,230,-109.80802447999999,0.3881351947784424,53823
0.05,989.11,436,219395,0.0001,946,231,-109.04852065999998,0.4759812355041504,54823
0.05,989.11,440,223395,0.0001,958,232,-108.10376369,0.4051007032394409,55823
0.05,989.11,444,227395,0.0001,972,233,-105.84774725999999,0.7631343603134155,56823
0.05,989.11,448,231395,0.0001,984,235,-103.79074353999998,0.6934335231781006,57823
0.05,989.11,452,235395,0.0001,997,235,-101.87245438000002,0.3331668972969055,58823
0.05,980.89,456,238573,0.0001,1007,236,-99.82404322000002,0.403939425945282,59618
0.05,980.89,460,242573,0.0001,1018,238,-97.09971164000001,0.5248163342475891,60618
0.05,980.04,464,246488,0.0001,1031,238,-92.31020857000001,0.35653507709503174,61596
0.05,971.91,468,249675,0.0001,1040,239,-88.93361432,0.3872251510620117,62393
0.05,971.66,472,253650,0.0001,1052,240,-83.92240318999998,0.3343764543533325,63387
0.05,961.97,476,256681,0.0001,1061,241,-79.82473805000001,0.34130990505218506,64145
0.05,952.18,480,259179,0.0001,1068,242,-71.29197321,3.6031911373138428,64769
0.05,940.51,484,262012,0.0001,1078,243,-64.74090853000001,0.3371882438659668,65477
0.05,924.52,488,264413,0.0001,1084,243,-60.641376229999985,1.122391700744629,66078
0.05,919.22,492,267883,0.0001,1095,244,-54.22936966,0.6282702684402466,66945
0.05,915.13,496,271474,0.0001,1106,245,-47.90519581,0.4180666506290436,67843
0.05,901.15,500,274076,0.0001,1113,246,-40.78280228,0.30088379979133606,68493
0.05,894.8,504,277441,0.0001,1122,247,-36.43472228,0.35454440116882324,69335
0.05,889.61,508,280922,0.0001,1132,248,-29.5875743,0.34504464268684387,70205
0.05,883.13,512,284274,0.0001,1141,248,-26.66578572,0.4158310294151306,71043
0.05,877.65,516,287726,0.0001,1152,249,-23.16414716,0.28200563788414,71906
0.05,855.17,520,288912,0.0001,1155,250,-21.684646970000003,0.8078802824020386,72202
0.05,855.17,524,292912,0.0001,1168,250,-20.42523732,0.635732889175415,73202
0.05,855.17,528,296912,0.0001,1180,251,-19.788013049999996,0.27958470582962036,74202
0.05,855.17,532,300912,0.0001,1192,252,-20.153436820000003,0.5300905704498291,75202
0.05,853.78,536,304773,0.0001,1204,253,-18.04237592,0.35831737518310547,76168
0.05,843.1,540,307705,0.0001,1212,253,-14.685167699999997,0.5908638834953308,76901
0.05,831.33,544,310528,0.0001,1219,254,-11.775807550000001,0.34581178426742554,77606
0.05,823.78,548,313773,0.0001,1227,255,-8.701817510000003,3.054570436477661,78418
0.05,823.78,552,317773,0.0001,1239,256,-9.557157140000005,0.8612041473388672,79418
0.05,811.78,556,319751,0.0001,1244,256,-7.393857060000003,0.2672293186187744,79912
0.05,803.69,560,322942,0.0001,1254,257,-5.278349349999998,0.2885797619819641,80710
0.05,778.74,564,324362,0.0001,1257,257,0.022863199999999608,0.9234710335731506,81065
0.05,781.31,568,327806,0.0001,1269,258,0.8206713099999982,0.261404812335968,81926
0.05,769.7,572,330620,0.0001,1278,258,1.360039709999999,0.23812580108642578,82629
0.05,775.07,576,334188,0.0001,1288,259,3.6410460000000002,0.2790478467941284,83521
0.05,790.09,580,338188,0.0001,1300,260,-2.4085486400000007,0.28696173429489136,84521
0.05,801.76,584,342188,0.0001,1313,260,-7.69667715,0.3019639253616333,85521
0.05,817.75,588,346188,0.0001,1325,261,-8.95384907,0.3443759083747864,86521
0.05,816.51,592,349534,0.0001,1335,261,-12.910604590000005,0.36894094944000244,87358
0.05,812.37,596,352711,0.0001,1344,262,-17.21904103,0.505336344242096,88152
0.05,819.3,600,356006,0.0001,1353,263,-22.21811173,0.324612557888031,88976
0.05,819.44,604,359385,0.0001,1362,263,-23.739058780000004,0.38597601652145386,89821
0.05,824.63,608,363385,0.0001,1375,264,-27.348980730000005,0.3627597689628601,90821
0.05,822.63,612,366537,0.0001,1386,264,-28.037110709999997,0.2305447906255722,91609
0.05,813.01,616,369027,0.0001,1393,264,-30.37748124,0.2899218797683716,92231
0.05,841.15,620,373027,0.0001,1405,265,-29.35999265,0.4465581178665161,93231
0.05,834.25,624,376337,0.0001,1416,265,-28.39776264,0.23558035492897034,94059
0.05,825.7,628,379482,0.0001,1428,265,-27.472876690000003,0.8016864657402039,94845
0.05,819.41,632,382853,0.0001,1437,266,-26.622815319999994,0.2896994948387146,95688
0.05,806.52,636,385425,0.0001,1445,266,-27.965422309999997,0.35877400636672974,96331
0.05,811.5,640,388855,0.0001,1457,266,-28.555825379999998,0.24389433860778809,97188
0.05,823.27,644,392855,0.0001,1470,267,-30.28947203,0.3060417175292969,98188
0.05,830.82,648,396855,0.0001,1483,267,-32.27285424,0.35849305987358093,99188
0.05,810.72,652,398845,0.0001,1489,267,-28.66418146,0.6276954412460327,99686
0.05,830.94,656,402845,0.0001,1503,267,-29.60279653,1.2109715938568115,100686
0.05,822.7,660,405212,0.0001,1511,268,-32.14744386,0.3907146751880646,101277
0.05,842.02,664,408564,0.0001,1521,268,-38.19726442,0.2770598530769348,102115
0.05,841.86,668,411992,0.0001,1532,268,-38.94546575,0.7034221887588501,102972
0.05,853.72,672,415992,0.0001,1545,269,-40.48713841,0.47355395555496216,103972
0.05,858.04,676,419992,0.0001,1560,269,-43.126105069999994,0.43612852692604065,104972
0.05,858.04,680,423992,0.0001,1573,269,-42.009558049999995,0.4857884645462036,105972
0.05,858.04,684,427992,0.0001,1586,269,-40.37842747,0.2712405025959015,106972
0.05,858.04,688,431992,0.0001,1599,270,-39.57422811000001,0.3853316009044647,107972
0.05,864.58,692,435992,0.0001,1611,270,-38.15760050000001,0.4608297049999237,108972
0.05,872.81,696,439992,0.0001,1624,270,-36.89006371,0.3022485673427582,109972
0.05,874.24,700,443430,0.0001,1634,271,-37.24292066,0.3646356463432312,110832
0.05,880.45,704,447430,0.0001,1649,271,-37.37330059000001,0.3072626292705536,111832
0.05,880.45,708,451430,0.0001,1664,271,-37.38764284,0.21603041887283325,112832
0.05,888.93,712,455430,0.0001,1678,271,-36.09876027,0.23944033682346344,113832
0.05,904.03,716,459430,0.0001,1691,271,-34.90514137,0.25652092695236206,114832
0.05,904.03,720,463430,0.0001,1703,272,-34.65198398,0.3262580335140228,115832
0.05,910.93,724,467430,0.0001,1716,272,-34.20317878,0.7847415804862976,116832
0.05,919.48,728,471430,0.0001,1728,272,-34.232890590000004,0.2636526823043823,117832
0.05,925.77,732,475430,0.0001,1739,273,-32.32134179,0.7993162870407104,118832
0.05,940.05,736,479430,0.0001,1751,273,-30.783310349999997,0.2996499538421631,119832
0.05,945.75,740,483430,0.0001,1762,274,-32.23338425,0.2833685278892517,120832
0.05,945.75,744,487430,0.0001,1774,274,-32.128171349999995,0.3899884521961212,121832
0.05,945.75,748,491430,0.0001,1785,275,-32.89214438,0.17108924686908722,122832
0.05,965.85,752,495430,0.0001,1796,275,-34.685642869999995,0.24331936240196228,123832
0.05,965.85,756,499430,0.0001,1807,276,-34.52319632,0.5301080346107483,124832
