rollout/ep_rew_mean,train/learning_rate,train/n_updates,time/total_timesteps,time/fps,time/episodes,rollout/ep_len_mean,time/time_elapsed,train/loss,rollout/exploration_rate
72.13683556000001,0.0001,120465,481963,373,1296,275.27,1289,0.20060572028160095,0.05
76.26387647,0.0001,120846,483486,373,1300,280.11,1293,0.1019454300403595,0.05
78.63707552999999,0.0001,121070,484382,373,1304,270.54,1295,0.6025246381759644,0.05
77.0631286,0.0001,121252,485112,374,1308,269.14,1296,3.1371188163757324,0.05
77.44427900999999,0.0001,121478,486014,374,1312,264.1,1298,4.072820663452148,0.05
74.78041875,0.0001,121778,487215,374,1316,260.45,1302,2.8288731575012207,0.05
73.22694618000001,0.0001,122179,488817,374,1320,264.88,1306,3.0754804611206055,0.05
75.35041459,0.0001,122592,490470,374,1324,272.57,1310,0.13064849376678467,0.05
74.79404223,0.0001,122958,491933,374,1328,266.94,1314,3.6358284950256348,0.05
73.56933326,0.0001,123130,492624,374,1332,264.82,1315,1.0260467529296875,0.05
70.30188768000001,0.0001,123471,493987,374,1336,262.07,1319,1.183545470237732,0.05
67.4769041,0.0001,123635,494644,374,1340,257.66,1320,0.11187860369682312,0.05
68.99591861,0.0001,123861,495548,374,1344,256.67,1322,1.1753203868865967,0.05
68.82147391000001,0.0001,124118,496576,374,1348,255.19,1324,1.5124287605285645,0.05
68.36154337999999,0.0001,124306,497327,374,1352,254.94,1326,0.15969857573509216,0.05
71.28213577000001,0.0001,124687,498849,375,1356,262.38,1330,5.198938369750977,0.05
