time/fps,rollout/ep_rew_mean,time/time_elapsed,time/iterations,time/total_timesteps,rollout/ep_len_mean,train/n_updates,train/explained_variance,train/policy_gradient_loss,train/std,train/entropy_loss,train/clip_fraction,train/loss,train/learning_rate,train/value_loss,train/approx_kl,train/clip_range
280,216.48157275999998,1830,251,514048,1080.75,2500,0.14701884984970093,-0.00619951059052255,0.3635059595108032,-1.6123507171869278,0.279931640625,1.0381792783737183,0.0003,2.913780607935041,0.021410733,0.2
280,216.61554836,1838,252,516096,1078.28,2510,0.31485801935195923,-0.009734527178807184,0.3662140965461731,-1.6167495597153902,0.27958984375,2.2633094787597656,0.0003,2.7073716649319977,0.029359356,0.2
280,216.74669796999999,1846,253,518144,1075.91,2520,0.34360581636428833,-0.006697487193741835,0.36326873302459717,-1.6129048958420753,0.239306640625,4.261760711669922,0.0003,3.9650556339882312,0.025989998,0.2
280,216.80186734999995,1854,254,520192,1075.07,2530,0.3401181697845459,-0.007656756290816702,0.362312912940979,-1.5914303265511989,0.23701171875,4.219752311706543,0.0003,4.4245459357276555,0.019711833,0.2
280,216.97144690000002,1861,255,522240,1072.43,2540,0.36117297410964966,-0.004145149874966591,0.36066734790802,-1.5743140317499638,0.241259765625,2.059767246246338,0.0003,2.335879821050912,0.02025962,0.2
280,210.6491082,1869,256,524288,1057.82,2550,0.5820174515247345,-0.006583808470168151,0.3605819344520569,-1.5687237165868282,0.2037109375,2.822375774383545,0.0003,4.850045091845095,0.016519494,0.2
280,208.28312069,1877,257,526336,1052.56,2560,0.9250883236527443,-0.011493311199592427,0.3605308532714844,-1.5678671430796385,0.105078125,6.877906799316406,0.0003,12.421813142672182,0.010743721,0.2
280,208.40882138000003,1885,258,528384,1050.2,2570,0.9704675953835249,-0.01471976430620998,0.3606664538383484,-1.5700673174113036,0.194580078125,1.8447935581207275,0.0003,5.827151223830879,0.021480145,0.2
280,204.55448665000003,1891,259,530432,1039.18,2580,0.09474515914916992,-0.007180014162440784,0.3644194006919861,-1.5953115217387677,0.290283203125,0.5397035479545593,0.0003,4.572809681668877,0.026975803,0.2
280,203.68561730000005,1897,260,532480,1028.97,2590,0.9010172411799431,-0.005221744459413457,0.3644523620605469,-1.613237228989601,0.163525390625,2.3345367908477783,0.0003,10.222025402262807,0.011382831,0.2
280,200.80135649000005,1903,261,534528,1019.6,2600,0.9068595245480537,-0.007913757709320634,0.36211466789245605,-1.5968067076057195,0.2140625,6.718074798583984,0.0003,12.452369402721525,0.023000002,0.2
280,199.24621521000006,1909,262,536576,1014.95,2610,0.9600308462977409,-0.005509444078779779,0.3633764386177063,-1.5923633608967065,0.2640625,8.505881309509277,0.0003,10.529639779217542,0.019908126,0.2
280,200.99576665000004,1917,263,538624,1014.16,2620,0.9503816552460194,-0.0035882557975128295,0.3630766272544861,-1.5972615826874972,0.241259765625,4.823083877563477,0.0003,9.147586615383625,0.022395121,0.2
280,201.02082991999998,1924,264,540672,1013.54,2630,-0.05615830421447754,-0.005557911751384381,0.3607181906700134,-1.5873836737126112,0.319921875,0.8173062801361084,0.0003,5.979848817177117,0.034159854,0.2
280,201.18110061000004,1932,265,542720,1011.1,2640,0.1531473994255066,-0.00856438203190919,0.35734397172927856,-1.5478316705673933,0.27119140625,0.1999126374721527,0.0003,2.191666585765779,0.019847296,0.2
