train/n_updates,train/value_loss,time/time_elapsed,train/std,time/iterations,time/total_timesteps,train/explained_variance,train/entropy_loss,time/fps,train/policy_loss,train/learning_rate,rollout/ep_len_mean,rollout/ep_rew_mean
242499,5.3721243602922186e-05,7971,0.08822549879550934,242500,1940000,0.00015246868133544922,5.330048561096191,243,-0.03258076310157776,0.00096,96.42,-103.8552064
242599,0.00020798895275220275,7975,0.08803334087133408,242600,1940800,-0.00037980079650878906,5.339201927185059,243,0.07403320074081421,0.00096,96.42,-103.8552064
242699,12.94101333618164,7980,0.08877848833799362,242700,1941600,-1.074941635131836,5.310811996459961,243,17.629287719726562,0.00096,111.51,-104.15551093999997
242799,110.50631713867188,7986,0.08938495814800262,242800,1942400,-0.41844165325164795,5.2981061935424805,243,54.926753997802734,0.00096,111.35,-104.22695618999998
242899,0.02139979414641857,7991,0.0888582393527031,242900,1943200,0.9987941201543435,5.336569309234619,243,-0.7732685804367065,0.00096,115.06,-104.28354007
242999,0.03398191183805466,7997,0.08823700249195099,243000,1944000,0.996818388113752,5.377713203430176,243,0.711415708065033,0.00096,118.88,-104.39105739000003
243099,3.3728158473968506,8002,0.0891021341085434,243100,1944800,-2.505621910095215,5.374521732330322,243,-1.6451168060302734,0.00096,115.65,-104.20543797
243199,2.069297624984756e-05,8008,0.08955991268157959,243200,1945600,0.00047016143798828125,5.3688225746154785,242,-0.022615963593125343,0.00096,113.58,-104.04839829999999
243299,1.136660466727335e-05,8013,0.08945869654417038,243300,1946400,0.0003470182418823242,5.3539581298828125,242,0.012723604217171669,0.00096,113.58,-104.04839829999999
243399,6.679375701423851e-07,8018,0.08879116177558899,243400,1947200,1.7881393432617188e-07,5.381219387054443,242,0.00016843987395986915,0.00096,128.54,-104.39559430999999
243499,8.698456440470181e-06,8023,0.0888386070728302,243500,1948000,0.00025784969329833984,5.400356769561768,242,-0.013688627630472183,0.00096,128.54,-104.39559430999999
243599,9.831952411332168e-06,8029,0.08904854208230972,243600,1948800,0.0005643963813781738,5.389593601226807,242,-0.009081135503947735,0.00096,143.88,-104.73361904999997
243699,4.704295406554593e-06,8035,0.08907876163721085,243700,1949600,1.1920928955078125e-07,5.401189804077148,242,-0.012306399643421173,0.00096,143.88,-104.73361904999997
243799,0.1282937079668045,8042,0.09017744660377502,243800,1950400,0.9849054627120495,5.372262954711914,242,1.8977705240249634,0.00096,158.77,-105.05970574999999
243899,0.14798206090927124,8045,0.08979478478431702,243900,1951200,0.9933493081480265,5.3584513664245605,242,1.8706097602844238,0.00096,161.62,-105.12371566999998
243999,0.00012000360584352165,8049,0.08941922336816788,244000,1952000,-0.572961688041687,5.396584510803223,242,0.040032871067523956,0.00096,164.17,-105.15536573000001
244099,3.4057916309393477e-06,8053,0.08933939039707184,244100,1952800,7.367134094238281e-05,5.429230213165283,242,0.00927613116800785,0.00096,164.17,-105.15536573000001
244199,0.0544704869389534,8057,0.08797724545001984,244200,1953600,0.9989086613059044,5.471809387207031,242,-1.2963197231292725,0.00096,178.94,-105.59209834000004
244299,0.023614438250660896,8061,0.0879444107413292,244300,1954400,0.9947695680893958,5.496604919433594,242,0.7009401917457581,0.00096,179.37,-105.76577272
244399,24.38303565979004,8066,0.08739916980266571,244400,1955200,-43.92509078979492,5.531382083892822,242,-14.490619659423828,0.00096,180.31,-105.97797728999998
244499,608.1397094726562,8070,0.08731968700885773,244500,1956000,0.6573538780212402,5.549854755401611,242,125.66177368164062,0.00096,168.13,-105.87520765000001
244599,9.01058292388916,8075,0.08663882315158844,244600,1956800,-136.2968292236328,5.5503740310668945,242,-3.4613373279571533,0.00096,155.23,-105.51099583000001
244699,0.001313191605731845,8080,0.08682822436094284,244700,1957600,-5.7220458984375e-06,5.566122055053711,242,-0.19655892252922058,0.00096,155.91,-105.87207151000003
244799,5.980000423733145e-05,8085,0.08743839710950851,244800,1958400,0.0004858970642089844,5.547118186950684,242,0.04281117394566536,0.00096,155.91,-105.87207151000003
244899,0.0001222793507622555,8091,0.08758924156427383,244900,1959200,-0.00015735626220703125,5.563999652862549,242,-0.04993458837270737,0.00096,171.04,-106.42671248
244999,0.00023326778318732977,8097,0.08690778911113739,245000,1960000,-1.1920928955078125e-07,5.581233978271484,242,-0.08876471221446991,0.00096,171.04,-106.42671248
245099,7.904769154265523e-05,8102,0.08634774386882782,245100,1960800,0.0,5.615294933319092,242,-0.044324472546577454,0.00096,186.02,-106.43981106
245199,8.233516564359888e-05,8106,0.08622404932975769,245200,1961600,5.960464477539063e-08,5.599099159240723,241,-0.052872829139232635,0.00096,186.02,-106.43981106
245299,0.0001796935248421505,8112,0.08498942852020264,245300,1962400,0.0,5.617435932159424,241,-0.0779418870806694,0.00096,198.87,-107.53324887
245399,1.0280304195475765e-05,8117,0.08458130061626434,245400,1963200,0.00031447410583496094,5.643042087554932,241,0.00798790343105793,0.00096,198.87,-107.53324887
245499,0.39336955547332764,8121,0.08491353690624237,245500,1964000,-143.58131408691406,5.677326679229736,241,1.6585724353790283,0.00096,214.68,-107.69295460999997
245599,0.00012853724183514714,8126,0.08524879813194275,245600,1964800,0.0,5.674446105957031,241,0.05906834825873375,0.00096,214.68,-107.69295460999997
245699,0.9140464067459106,8131,0.08581271767616272,245700,1965600,0.7854663878679276,5.671947479248047,241,-3.3008036613464355,0.00096,229.49,-107.80609082999999
245799,6.140186451375484e-05,8136,0.08470897376537323,245800,1966400,0.0,5.67642879486084,241,0.041317470371723175,0.00096,225.13,-107.73494134999999
245899,8.132594666676596e-05,8141,0.08510914444923401,245900,1967200,3.170967102050781e-05,5.687869071960449,241,-0.044440627098083496,0.00096,225.13,-107.73494134999999
245999,0.13120390474796295,8146,0.08384675532579422,246000,1968000,0.9741437491029501,5.734604835510254,241,-1.0197962522506714,0.00096,239.01,-107.71190251999998
246099,5.610567092895508,8151,0.08393912762403488,246100,1968800,-2.5026626586914062,5.7360615730285645,241,14.054791450500488,0.00096,238.82,-107.68022012000002
246199,0.6174392700195312,8157,0.08406686782836914,246200,1969600,-13.627942085266113,5.726043701171875,241,3.937171459197998,0.00096,227.0,-108.86240353000001
246299,16.144420623779297,8164,0.08450014144182205,246300,1970400,-27.711469650268555,5.730533599853516,241,8.823698997497559,0.00096,194.0,-110.74511741000002
246399,1.1193149089813232,8170,0.08385632932186127,246400,1971200,-8.455718040466309,5.740655422210693,241,-4.781363487243652,0.00096,171.7,-113.12625406000001
246499,0.3595617413520813,8176,0.08320782333612442,246500,1972000,0.7162858545780182,5.7312092781066895,241,-2.892597198486328,0.00096,172.67,-114.38255599999998
246599,12.875776290893555,8182,0.08346979320049286,246600,1972800,0.6125447452068329,5.709259033203125,241,23.48092269897461,0.00096,174.37,-115.68335559999997
246699,0.21386118233203888,8189,0.08331423997879028,246700,1973600,0.8580910265445709,5.706088066101074,240,-0.28165507316589355,0.00096,131.83,-117.50617178
246799,0.09673667699098587,8194,0.08401139080524445,246800,1974400,-0.34680140018463135,5.705165863037109,240,-1.3907256126403809,0.00096,103.22,-116.83881911999998
246899,1.564026388223283e-05,8198,0.08395960181951523,246900,1975200,5.960464477539063e-08,5.710931777954102,240,-0.02219388447701931,0.00096,103.22,-116.83881911999998
246999,0.00319206272251904,8202,0.08493295311927795,247000,1976000,0.8918209299445152,5.716596603393555,240,-0.3305490016937256,0.00096,102.51,-116.81607221999998
247099,1.2676717233262025e-05,8207,0.0845109224319458,247100,1976800,-0.00014698505401611328,5.720170021057129,240,0.014691673219203949,0.00096,102.51,-116.81607221999998
247199,0.7371511459350586,8212,0.0842694342136383,247200,1977600,0.9613099247217178,5.7057623863220215,240,-4.889640808105469,0.00096,117.7,-116.85415702
247299,5.448023796081543,8216,0.08449859917163849,247300,1978400,-7.811262130737305,5.69209623336792,240,-10.809490203857422,0.00096,121.15,-117.32437702999998
247399,0.19047348201274872,8221,0.08395733684301376,247400,1979200,0.9813295267522335,5.698624610900879,240,-2.5155599117279053,0.00096,110.38,-117.78677542000003
247499,66.73072052001953,8227,0.08308788388967514,247500,1980000,0.9612230658531189,5.753284454345703,240,42.751441955566406,0.00096,109.79,-117.29295855000001
247599,0.0003460142470430583,8233,0.08341380953788757,247600,1980800,-0.0003503561019897461,5.761675834655762,240,0.09584759175777435,0.00096,104.01,-114.9796199
247699,0.00025380286388099194,8240,0.08362770825624466,247700,1981600,-0.00012028217315673828,5.757081031799316,240,-0.0549900159239769,0.00096,104.01,-114.9796199
247799,0.004003236070275307,8245,0.084140844643116,247800,1982400,0.9581418298184872,5.714849948883057,240,-0.3561580777168274,0.00096,121.64,-114.89896893999999
247899,2.291543483734131,8251,0.08350110054016113,247900,1983200,-4.390851974487305,5.712656021118164,240,-5.670050621032715,0.00096,126.97,-115.16890896
247999,0.07827495783567429,8259,0.08316123485565186,248000,1984000,0.9619895406067371,5.715462684631348,240,-1.5721217393875122,0.00096,132.41,-115.68173883
248099,2.078603210975416e-05,8265,0.08309384435415268,248100,1984800,0.0,5.71982479095459,240,0.024000830948352814,0.00096,135.49,-115.98699593999999
248199,4.023165820399299e-05,8271,0.08297713845968246,248200,1985600,-1.9311904907226562e-05,5.739743232727051,240,-0.03397369757294655,0.00096,135.49,-115.98699593999999
248299,0.00015947094652801752,8277,0.0823458880186081,248300,1986400,-0.00012934207916259766,5.745356559753418,239,0.051398564130067825,0.00096,151.08,-115.88759771999999
248399,0.00023501110263168812,8282,0.08252094686031342,248400,1987200,-4.9948692321777344e-05,5.76871395111084,239,0.06829729676246643,0.00096,151.08,-115.88759771999999
248499,0.3345039486885071,8288,0.08185382187366486,248500,1988000,0.9981922106817365,5.766375541687012,239,-3.4227991104125977,0.00096,168.23,-115.09815552000002
248599,0.4208316504955292,8294,0.08183570206165314,248600,1988800,0.9538973085582256,5.728569030761719,239,3.5372238159179688,0.00096,166.91,-113.20539369999999
248699,0.03306750953197479,8298,0.08178958296775818,248700,1989600,0.9980291144456714,5.726423263549805,239,-0.6739832758903503,0.00096,165.7,-111.80769069
248799,1.7851160764694214,8303,0.08195029199123383,248800,1990400,0.1318833827972412,5.726741790771484,239,-6.967176914215088,0.00096,170.66,-110.96296386000002
248899,0.0011330652050673962,8308,0.08257889747619629,248900,1991200,3.4928321838378906e-05,5.704750061035156,239,0.1879291534423828,0.00096,171.39,-110.84678706000001
248999,1.3568868780566845e-05,8313,0.0815008357167244,249000,1992000,0.0005613565444946289,5.734739303588867,239,0.018907442688941956,0.00096,171.39,-110.84678706000001
249099,0.0001562487450428307,8317,0.08235886693000793,249100,1992800,-3.719329833984375e-05,5.718405246734619,239,0.0721689984202385,0.00096,186.97,-111.43643632999999
249199,1.1359634299878962e-05,8322,0.08252117037773132,249200,1993600,0.0011268854141235352,5.698858737945557,239,0.019370779395103455,0.00096,186.97,-111.43643632999999
249299,1.8531114619690925e-05,8328,0.08251842111349106,249300,1994400,-0.0003083944320678711,5.7064924240112305,239,-0.024091847240924835,0.00096,202.55,-112.0269209
249399,5.596771006821655e-05,8332,0.08238300681114197,249400,1995200,-0.00015175342559814453,5.70870304107666,239,-0.03831907734274864,0.00096,202.55,-112.0269209
249499,0.005714729428291321,8341,0.08246560394763947,249500,1996000,-0.915143609046936,5.708887577056885,239,-0.42043232917785645,0.00096,219.72,-111.88807159999999
249599,1.8857426766771823e-05,8345,0.08288382738828659,249600,1996800,0.0,5.687656402587891,239,0.019118953496217728,0.00096,219.72,-111.88807159999999
249699,0.0061495061963796616,8349,0.08258547633886337,249700,1997600,-0.0008710622787475586,5.714852809906006,239,0.4555211663246155,0.00096,237.29,-111.62616417999998
249799,2.5450699467910454e-06,8354,0.08210951834917068,249800,1998400,1.1920928955078125e-07,5.733681678771973,239,0.009383106604218483,0.00096,237.29,-111.62616417999998
249899,0.6504565477371216,8359,0.0820782333612442,249900,1999200,0.5302104651927948,5.757665634155273,239,4.397830963134766,0.00096,253.48,-111.78860316000001
249999,0.05094055458903313,8363,0.08234091103076935,250000,2000000,0.44987761974334717,5.752739906311035,239,-1.3209404945373535,0.00096,240.89,-111.87244475
250099,0.0001356992870569229,8368,0.0821828693151474,250100,2000800,-0.000651240348815918,5.759198188781738,239,-0.06667525321245193,0.00096,240.89,-111.87244475
250199,4.122959136962891,8372,0.0823315680027008,250200,2001600,-18.2632999420166,5.752896308898926,239,-7.821182727813721,0.00096,240.55,-111.93584008000002
250299,0.9032940864562988,8378,0.08217738568782806,250300,2002400,-0.0037505626678466797,5.760990619659424,238,-4.614247798919678,0.00096,236.56,-111.25565183000002
250399,0.00041460362263023853,8384,0.08206567913293839,250400,2003200,-0.00024580955505371094,5.768647193908691,238,0.1164286732673645,0.00096,236.56,-111.25565183000002
250499,1.745603084564209,8389,0.08160683512687683,250500,2004000,0.7414190769195557,5.773283004760742,238,7.159458637237549,0.00096,251.49,-111.11335497
250599,6.581466732313856e-05,8394,0.0807964876294136,250600,2004800,0.0,5.7930192947387695,238,-0.04881545156240463,0.00096,251.26,-110.94633117
250699,1.7403748415745213e-06,8398,0.08079138398170471,250700,2005600,0.0003994107246398926,5.827956199645996,238,0.007763320114463568,0.00096,251.26,-110.94633117
250799,7.279938697814941,8403,0.08160541951656342,250800,2006400,-2.9735188484191895,5.79515266418457,238,-8.639535903930664,0.00096,264.55,-110.97942462999998
250899,0.1531050205230713,8407,0.08184397220611572,250900,2007200,0.9858514592051506,5.77374267578125,238,1.9159815311431885,0.00096,267.9,-111.29001656999999
250999,3.987635612487793,8413,0.08168495446443558,251000,2008000,-10.146961212158203,5.788006782531738,238,-4.03045654296875,0.00096,243.68,-108.50785782000001
251099,0.034978803247213364,8420,0.08137872070074081,251100,2008800,0.9897859282791615,5.792766571044922,238,-0.03836353123188019,0.00096,204.53,-106.99030153
251199,0.0715518370270729,8424,0.08161594718694687,251200,2009600,0.9946239981800318,5.78782320022583,238,-1.5362167358398438,0.00096,203.79,-106.67827768000001
251299,762.1893310546875,8430,0.08150026947259903,251300,2010400,0.5965958833694458,5.809239864349365,238,111.8709716796875,0.00096,202.12,-106.37320998000001
251399,391.675048828125,8436,0.08210131525993347,251400,2011200,0.823138564825058,5.7885870933532715,238,98.2972183227539,0.00096,141.85,-104.89174784999997
251499,0.11941637843847275,8442,0.08154971897602081,251500,2012000,0.47503674030303955,5.793582439422607,238,-0.31836703419685364,0.00096,124.75,-104.36663603000001
251599,0.030360542237758636,8447,0.08099162578582764,251600,2012800,0.9677063263952732,5.8137359619140625,238,0.5346574187278748,0.00096,111.26,-104.30669696999999
251699,5.602034070761874e-05,8452,0.08036747574806213,251700,2013600,-0.0006101131439208984,5.818014621734619,238,-0.039701368659734726,0.00096,113.11,-104.55925945000003
251799,0.00015919523139018565,8457,0.08076920360326767,251800,2014400,-0.00013005733489990234,5.797122955322266,238,0.07096932828426361,0.00096,113.11,-104.55925945000003
251899,0.00025680108228698373,8463,0.08040566742420197,251900,2015200,0.00017082691192626953,5.793859958648682,238,-0.08759370446205139,0.00096,128.52,-105.3483733
251999,3.134399594273418e-05,8467,0.08018332719802856,252000,2016000,-2.4199485778808594e-05,5.8071746826171875,238,-0.029924409464001656,0.00096,128.52,-105.3483733
252099,7.408361852867529e-07,8471,0.08009342849254608,252100,2016800,0.004842817783355713,5.817434310913086,238,-0.0038583867717534304,0.00096,144.84,-105.95031134999999
252199,1.2077416613465175e-06,8477,0.08009673655033112,252200,2017600,0.0002967715263366699,5.82762336730957,237,0.004404831677675247,0.00096,144.84,-105.95031134999999
252299,3.9766170978546143,8481,0.08112743496894836,252300,2018400,0.6784837245941162,5.794582366943359,237,11.230855941772461,0.00096,160.2,-106.36863110999998
252399,3.87061336368788e-05,8487,0.07952763885259628,252400,2019200,-5.3882598876953125e-05,5.844492435455322,237,0.02925955131649971,0.00096,161.39,-106.42004636999998
252499,5.282578058540821e-05,8491,0.07948743551969528,252500,2020000,-0.00037741661071777344,5.86827278137207,237,-0.0431981235742569,0.00096,161.39,-106.42004636999998
252599,0.008146662265062332,8497,0.07894054055213928,252600,2020800,0.9990929430350661,5.896120548248291,237,0.3817952871322632,0.00096,144.16,-106.57898877
252699,0.5039299130439758,8502,0.07816843688488007,252700,2021600,0.9853044683113694,5.92574405670166,237,-4.427409648895264,0.00096,140.06,-106.40708565000001
252799,3.10877658193931e-05,8505,0.07878581434488297,252800,2022400,-0.0006284713745117188,5.911317825317383,237,-0.032905463129282,0.00096,141.65,-106.50731362999998
252899,3.70728230336681e-05,8509,0.07875074446201324,252900,2023200,6.860494613647461e-05,5.937174320220947,237,-0.032639279961586,0.00096,141.65,-106.50731362999998
252999,2.100236088153906e-05,8513,0.0782875269651413,253000,2024000,0.00016367435455322266,5.930357456207275,237,-0.02222510427236557,0.00096,158.05,-107.09225287000001
253099,1.2458907804102637e-05,8516,0.07790634036064148,253100,2024800,1.1920928955078125e-07,5.956504821777344,237,0.020552078261971474,0.00096,158.05,-107.09225287000001
253199,0.042540259659290314,8522,0.07757940143346786,253200,2025600,0.9986740478780121,6.001745700836182,237,-1.034167766571045,0.00096,173.77,-107.45932924000003
253299,0.0891396701335907,8528,0.07711965590715408,253300,2026400,0.9742613360285759,6.004237174987793,237,1.2685835361480713,0.00096,174.4,-107.49533033
253399,7.85060092312051e-06,8532,0.076957106590271,253400,2027200,0.000194549560546875,5.990135192871094,237,-0.013555362820625305,0.00096,172.73,-107.4943375
253499,0.0001734995166771114,8538,0.07679294049739838,253500,2028000,-0.00021398067474365234,6.009193420410156,237,-0.07499034702777863,0.00096,172.73,-107.4943375
253599,0.277026891708374,8544,0.07750050723552704,253600,2028800,0.9022496864199638,5.989581108093262,237,-2.803950071334839,0.00096,187.95,-107.99150544000003
253699,0.0026183114387094975,8549,0.07822239398956299,253700,2029600,0.9998688402265543,5.982151031494141,237,-0.2761307656764984,0.00096,187.77,-107.91053592000002
253799,0.07223726809024811,8555,0.07914893329143524,253800,2030400,0.9934160676784813,5.963622570037842,237,1.5619227886199951,0.00096,187.61,-107.70468787000001
253899,0.00021924925385974348,8560,0.07927599549293518,253900,2031200,-8.213520050048828e-05,5.967059135437012,237,-0.08688142895698547,0.00096,188.38,-107.82733889000001
253999,0.00034007482463493943,8564,0.07889298349618912,254000,2032000,0.00021445751190185547,5.962761402130127,237,-0.10277394950389862,0.00096,188.38,-107.82733889000001
254099,2.0351762771606445,8570,0.0788741260766983,254100,2032800,-0.7449010610580444,5.944965362548828,237,-6.802134037017822,0.00096,196.69,-107.43000926
254199,97.75435638427734,8576,0.0792270377278328,254200,2033600,0.9154600575566292,5.961150169372559,237,57.38205337524414,0.00096,131.05,-105.10892366
254299,64.17990112304688,8581,0.07908843457698822,254300,2034400,0.9294672831892967,5.964468002319336,237,24.211381912231445,0.00096,132.72,-105.17464573999997
254399,0.2020430713891983,8585,0.0793621763586998,254400,2035200,0.7725372165441513,5.942976951599121,237,-2.0237367153167725,0.00096,134.31,-105.18408195000002
254499,58.861717224121094,8591,0.07969681918621063,254500,2036000,0.9374975264072418,5.9345808029174805,236,32.52484893798828,0.00096,99.6,-104.12213920999999
254599,69.64999389648438,8595,0.08014184236526489,254600,2036800,0.934734083712101,5.91120719909668,236,29.652111053466797,0.00096,85.36,-103.61870551
254699,71.34989166259766,8601,0.08070369809865952,254700,2037600,0.9324716031551361,5.8793745040893555,236,48.062660217285156,0.00096,80.81,-103.26434678
254799,0.01642860658466816,8609,0.08078967779874802,254800,2038400,0.9955106298439205,5.889980316162109,236,-0.11320005357265472,0.00096,59.33,-102.51520911
254899,0.005029142368584871,8614,0.07968004047870636,254900,2039200,0.998717854032293,5.9212846755981445,236,-0.40190619230270386,0.00096,59.88,-102.54511842999999
254999,0.03180966526269913,8621,0.0793021023273468,255000,2040000,0.9965748821850866,5.932558536529541,236,-0.8646844625473022,0.00096,61.39,-102.61646343000001
255099,0.08822155743837357,8626,0.07891537994146347,255100,2040800,0.9951172759756446,5.923044204711914,236,-1.6958553791046143,0.00096,58.4,-102.48325677000001
255199,0.007471117191016674,8630,0.08005163818597794,255200,2041600,0.9933559307828546,5.876308917999268,236,0.38967281579971313,0.00096,58.88,-102.50410671000002
255299,0.005736543331295252,8635,0.07981626689434052,255300,2042400,0.9995488223503344,5.889328479766846,236,-0.28873518109321594,0.00096,59.89,-102.55123942
255399,0.0341387502849102,8641,0.07894179224967957,255400,2043200,0.9971269555389881,5.905704498291016,236,0.9520266652107239,0.00096,57.31,-102.42728478999999
255499,0.18900787830352783,8648,0.07805697619915009,255500,2044000,0.9897918775677681,5.934027194976807,236,2.2308568954467773,0.00096,57.8,-102.44913076
255599,0.1631024032831192,8652,0.07879422605037689,255600,2044800,0.9877163358032703,5.899599075317383,236,1.9766498804092407,0.00096,58.31,-102.47330826
255699,0.06584519147872925,8657,0.07793228328227997,255700,2045600,0.954416036605835,5.9123687744140625,236,0.1247495710849762,0.00096,56.29,-102.37903554
255799,0.10009338706731796,8660,0.0794818252325058,255800,2046400,0.9609348140656948,5.851983070373535,236,1.516765832901001,0.00096,56.79,-102.40194972
255899,0.08534829318523407,8666,0.08009447157382965,255900,2047200,0.8973209857940674,5.813048362731934,236,-1.0180505514144897,0.00096,56.3,-102.37998136999998
255999,34.60297393798828,8671,0.08034033328294754,256000,2048000,0.6857540011405945,5.788449287414551,236,30.31003761291504,0.00096,55.29,-102.33273560000003
256099,27.439224243164062,8676,0.08001301437616348,256100,2048800,0.9757802896201611,5.776802062988281,236,19.174955368041992,0.00096,57.36,-102.43264405999999
256199,0.0003945484641008079,8681,0.07915270328521729,256200,2049600,0.9999843980949663,5.794092178344727,236,0.10692231357097626,0.00096,60.91,-102.59905225000003
256299,0.06626641750335693,8686,0.0795697569847107,256300,2050400,0.9868157329037786,5.802433013916016,236,-1.3607490062713623,0.00096,64.5,-102.77005673999999
256399,0.12617577612400055,8689,0.07941628992557526,256400,2051200,0.9729365892708302,5.816946983337402,236,-1.1870760917663574,0.00096,68.02,-102.93341031
256499,0.010285619646310806,8694,0.07950033247470856,256500,2052000,0.9991804367746226,5.823300361633301,236,0.5197166204452515,0.00096,71.65,-103.10871660000001
256599,0.0005595000693574548,8698,0.07932887226343155,256600,2052800,0.9997923665505368,5.805950164794922,235,0.020975278690457344,0.00096,75.22,-103.27728085999998
256699,0.020382491871714592,8703,0.07926519215106964,256700,2053600,0.9959607324562967,5.797290802001953,235,-0.7664309144020081,0.00096,79.26,-103.46581842000002
256799,17.80135726928711,8708,0.07939130812883377,256800,2054400,0.9923478621058166,5.8199896812438965,235,20.80577850341797,0.00096,83.32,-103.65627828000001
256899,0.005650795064866543,8713,0.07967513054609299,256900,2055200,0.999763267711387,5.830905437469482,235,-0.45157119631767273,0.00096,86.43,-103.80653917000001
256999,0.0006013123784214258,8717,0.0794030949473381,257000,2056000,0.9990812220494263,5.8392229080200195,235,0.046561989933252335,0.00096,90.49,-103.99704445999998
257099,0.0804566890001297,8721,0.07968118041753769,257100,2056800,0.995861975941807,5.821249008178711,235,1.420680284500122,0.00096,94.05,-104.16478449000002
257199,0.00932401418685913,8724,0.07930891215801239,257200,2057600,0.9990214514546096,5.830450057983398,235,0.496296763420105,0.00096,97.63,-104.33448431000001
257299,0.4456368684768677,8729,0.07978571951389313,257300,2058400,0.460027813911438,5.79892635345459,235,-3.1851582527160645,0.00096,101.66,-104.5218834
257399,0.014287970960140228,8733,0.08013138175010681,257400,2059200,0.998524006572552,5.794693946838379,235,0.5874541401863098,0.00096,103.2,-104.59526586000001
257499,0.010521276853978634,8738,0.08028104901313782,257500,2060000,0.998950389912352,5.771636962890625,235,0.57905113697052,0.00096,103.25,-104.60081270999999
257599,5.12886905670166,8742,0.08087336272001266,257600,2060800,-0.24581456184387207,5.746830940246582,235,10.914450645446777,0.00096,103.13,-104.58759094000001
257699,0.02082178369164467,8746,0.08108139038085938,257700,2061600,0.9962638337165117,5.7280778884887695,235,-0.7648329734802246,0.00096,101.57,-104.51184721
257799,0.08326740562915802,8750,0.08069925010204315,257800,2062400,0.9967140115331858,5.733644485473633,235,1.4168411493301392,0.00096,101.53,-104.50753114
257899,0.0023643604945391417,8754,0.08026222884654999,257900,2063200,0.9997364503797144,5.738677978515625,235,0.28251200914382935,0.00096,101.99,-104.52617685
257999,0.005730202421545982,8758,0.08074787259101868,258000,2064000,0.9992636181414127,5.72871208190918,235,-0.42561978101730347,0.00096,102.0,-104.52720078
258099,0.32163721323013306,8763,0.08014895021915436,258100,2064800,0.9801988899707794,5.737279415130615,235,2.352915048599243,0.00096,102.05,-104.53260169
258199,0.0030822784174233675,8768,0.07852669805288315,258200,2065600,0.9998888257468934,5.779238700866699,235,-0.344637393951416,0.00096,99.9,-104.42403308000002
258299,0.15774047374725342,8771,0.07797133922576904,258300,2066400,0.8140442967414856,5.819125175476074,235,-1.2669222354888916,0.00096,99.9,-104.42394731999998
258399,0.05250333249568939,8776,0.0774531215429306,258400,2067200,0.9985350243514404,5.852952003479004,235,-1.395699143409729,0.00096,100.89,-104.46911097000002
258499,0.07729339599609375,8781,0.07759144902229309,258500,2068000,0.9916574638336897,5.847581386566162,235,1.5171349048614502,0.00096,100.9,-104.47006098
258599,0.8324658274650574,8785,0.07837848365306854,258600,2068800,0.9073461592197418,5.841176986694336,235,4.654036521911621,0.00096,100.85,-104.46441215999998
258699,0.0009271242306567729,8790,0.0778244137763977,258700,2069600,0.9998416726011783,5.865200042724609,235,0.18207328021526337,0.00096,98.22,-104.33505065
258799,0.047897666692733765,8793,0.07776527106761932,258800,2070400,0.9874734375625849,5.888211727142334,235,0.14634564518928528,0.00096,98.27,-104.34061995
258899,0.0001315529807470739,8797,0.07752837240695953,258900,2071200,0.9999937263182801,5.893775939941406,235,-0.06161048635840416,0.00096,99.82,-104.41521569999998
258999,0.03326665610074997,8802,0.07818256318569183,259000,2072000,0.9931476069614291,5.857137680053711,235,-1.0069425106048584,0.00096,99.85,-104.41845311000002
259099,0.08951415121555328,8807,0.07759504020214081,259100,2072800,0.9924256298691034,5.867445945739746,235,1.3906259536743164,0.00096,99.33,-104.39341428
259199,0.035971347242593765,8813,0.07827071845531464,259200,2073600,0.9957759524695575,5.844512939453125,235,-1.0713574886322021,0.00096,96.77,-104.27223819
259299,1.2627415657043457,8816,0.07911759614944458,259300,2074400,-5.394167423248291,5.8363261222839355,235,-3.0677199363708496,0.00096,96.8,-104.27552992
259399,0.22262042760849,8820,0.0787314623594284,259400,2075200,0.9950358886271715,5.84542179107666,235,2.4266316890716553,0.00096,98.86,-104.37405453
259499,0.10471057891845703,8824,0.07894465327262878,259500,2076000,0.9889963949099183,5.8472137451171875,235,1.9100496768951416,0.00096,98.86,-104.37387348
259599,0.5533347129821777,8829,0.07913192361593246,259600,2076800,0.9910414731130004,5.839181900024414,235,-4.691738128662109,0.00096,96.89,-104.28526389000001
259699,4.870732307434082,8833,0.07810035347938538,259700,2077600,0.9946365896612406,5.882452487945557,235,5.011695384979248,0.00096,95.41,-104.21866528000001
259799,0.016549378633499146,8837,0.07896149158477783,259800,2078400,0.9992850179551169,5.842479705810547,235,0.6669558882713318,0.00096,95.36,-104.21325019000001
259899,0.007345790509134531,8841,0.07998056709766388,259900,2079200,0.9989181403070688,5.814611434936523,235,0.5071707963943481,0.00096,97.94,-104.33727039
259999,3.974900007247925,8846,0.08013375103473663,260000,2080000,0.9947556229308248,5.811495780944824,235,4.1502861976623535,0.00096,98.01,-104.34503276
260099,0.060522936284542084,8849,0.08033733069896698,260100,2080800,0.9648638404905796,5.775856018066406,235,-0.05554790794849396,0.00096,94.37,-104.16859653
260199,0.023193681612610817,8854,0.08128345012664795,260200,2081600,0.9929858688265085,5.759356498718262,235,-0.7230160236358643,0.00096,93.84,-104.14215936000001
260299,0.026090919971466064,8858,0.08223000913858414,260300,2082400,0.9987226667581126,5.736424446105957,235,0.8169293999671936,0.00096,95.42,-104.21964393999998
