rollout/ep_len_mean,time/time_elapsed,time/episodes,rollout/exploration_rate,time/total_timesteps,time/fps,rollout/ep_rew_mean,train/n_updates,train/learning_rate,train/loss
628.64,856,740,0.05,304169,355,34.63418524,76017,0.0001,0.6032746434211731
618.84,860,744,0.05,305762,355,36.564498349999994,76415,0.0001,1.4718399047851562
621.18,865,748,0.05,307332,355,37.852696540000004,76807,0.0001,0.21762791275978088
611.66,869,752,0.05,309037,355,41.504223630000006,77234,0.0001,0.20188912749290466
590.0,874,756,0.05,310803,355,43.794330450000004,77675,0.0001,0.27826452255249023
580.64,879,760,0.05,312426,355,46.840782389999994,78081,0.0001,1.8150875568389893
565.87,884,764,0.05,314367,355,48.31244155,78566,0.0001,0.3769787847995758
553.7,888,768,0.05,315875,355,56.58540112,78943,0.0001,0.557546854019165
549.06,892,772,0.05,317339,355,56.79094161999999,79309,0.0001,3.8158559799194336
530.54,893,776,0.05,318078,355,52.03962631000001,79494,0.0001,3.320556402206421
511.92,896,780,0.05,319204,356,48.03410581999999,79775,0.0001,0.39863821864128113
493.43,898,784,0.05,320263,356,46.309072400000005,80040,0.0001,0.22688138484954834
477.35,902,788,0.05,321690,356,48.109885350000006,80397,0.0001,0.36536720395088196
470.51,906,792,0.05,323310,356,51.06247266,80802,0.0001,0.1809794157743454
459.24,910,796,0.05,324875,356,54.95723001999999,81193,0.0001,0.24115951359272003
449.27,916,800,0.05,326950,356,56.13803903,81712,0.0001,1.602948784828186
435.64,918,804,0.05,327867,357,48.17227371,81941,0.0001,0.725504457950592
432.74,921,808,0.05,329208,357,46.12832140000001,82276,0.0001,0.12844298779964447
412.62,926,812,0.05,330870,357,47.275427089999994,82692,0.0001,0.8568755388259888
400.35,929,816,0.05,331957,357,49.353539170000005,82964,0.0001,0.22936174273490906
394.46,932,820,0.05,333199,357,47.69903503,83274,0.0001,3.566035270690918
380.49,935,824,0.05,334602,357,47.47582468999999,83625,0.0001,2.9884305000305176
381.5,941,828,0.05,336479,357,50.09694062999999,84094,0.0001,0.28277283906936646
377.33,945,832,0.05,337942,357,49.61374839999999,84460,0.0001,6.567116737365723
369.17,948,836,0.05,339402,357,48.19747574000001,84825,0.0001,0.22736328840255737
366.17,952,840,0.05,340786,357,46.23421025999999,85171,0.0001,0.2910030484199524
361.92,955,844,0.05,341954,357,43.850346519999995,85463,0.0001,0.7720571756362915
