train/learning_rate,train/value_loss,train/policy_loss,train/explained_variance,train/n_updates,rollout/ep_rew_mean,time/fps,train/entropy_loss,time/iterations,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean
0.0007,4.400499076240294e-09,2.8761865905835293e-05,-2.813333511352539,27499,246.32,328,-0.6303078532218933,27500,418,137500,246.32
0.0007,4.762667344948568e-07,0.000339959398843348,-0.06208300590515137,27599,249.23,328,-0.4681783616542816,27600,419,138000,249.23
0.0007,3.4924596548080444e-10,-1.9348988644196652e-05,-0.3866666555404663,27699,252.97,329,-0.45536190271377563,27700,420,138500,252.97
0.0007,1.7462298274040222e-10,7.769481271679979e-06,nan,27799,256.85,329,-0.5472275614738464,27800,421,139000,256.85
0.0007,3.026798534033759e-10,-1.3409179700829554e-05,-0.9200000762939453,27899,260.63,330,-0.4830925464630127,27900,422,139500,260.63
0.0007,1.6321427764864893e-08,2.1251593352644704e-05,-0.9325001239776611,27999,264.13,330,-0.47908708453178406,28000,423,140000,264.13
0.0007,8.731149137020111e-10,7.35695584808127e-06,nan,28099,268.03,330,-0.5060068964958191,28100,424,140500,268.03
0.0007,3.969762740752003e-09,3.2746564102126285e-05,-0.12444448471069336,28199,271.85,331,-0.576602578163147,28200,425,141000,271.85
0.0007,3.026798534033759e-10,1.5245340136971208e-06,nan,28299,275.56,331,-0.5286059379577637,28300,426,141500,275.56
0.0007,6.984919309616089e-10,-9.327323823526967e-06,-4.119999885559082,28399,280.31,332,-0.5674570202827454,28400,427,142000,280.31
0.0007,2.3283064365386963e-10,-1.9919259841572057e-07,nan,28499,282.28,332,-0.6079282760620117,28500,428,142500,282.28
0.0007,2.561137135703717e-10,-9.168677024717908e-06,0.3200000524520874,28599,286.18,332,-0.6293815970420837,28600,429,143000,286.18
0.0007,0.0,-0.0,nan,28699,290.29,333,-0.5911654829978943,28700,430,143500,290.29
0.0007,5.238689482212067e-10,2.751117790467106e-06,nan,28799,294.15,333,-0.6136258244514465,28800,431,144000,294.15
0.0007,3881.378173828125,-22.79121971130371,-2.5033950805664062e-06,28899,297.13,334,-0.5345558524131775,28900,432,144500,297.13
0.0007,0.0,-0.0,nan,28999,299.86,334,-0.6456732153892517,29000,433,145000,299.86
0.0007,9.83988911684719e-07,0.0002530771598685533,-0.020978927612304688,29099,302.86,335,-0.5308346152305603,29100,434,145500,302.86
0.0007,1.3271346688270569e-08,3.909312727046199e-05,-0.0074999332427978516,29199,306.55,335,-0.5448221564292908,29200,435,146000,306.55
0.0007,5.6587010476505384e-05,0.002522636903449893,0.013492882251739502,29299,310.35,335,-0.5449369549751282,29300,436,146500,310.35
0.0007,3.4924597935859225e-11,-0.0,nan,29399,311.65,336,-0.537554919719696,29400,437,147000,311.65
0.0007,3.6489684589469107e-06,0.000643120554741472,-0.005372166633605957,29499,316.49,336,-0.5659980177879333,29500,438,147500,316.49
0.0007,9.780801337910816e-05,0.00432923436164856,-0.006273865699768066,29599,320.0,337,-0.5081318020820618,29600,438,148000,320.0
0.0007,5.238689482212067e-10,-0.0,nan,29699,321.68,337,-0.6206257939338684,29700,439,148500,321.68
0.0007,7.145572311628712e-08,0.0001048156336764805,0.000698089599609375,29799,323.89,337,-0.48778191208839417,29800,440,149000,323.89
0.0007,1.247486852662405e-05,0.001120805973187089,-0.010117292404174805,29899,325.21,338,-0.5517399311065674,29900,441,149500,325.21
0.0007,1.7813872545957565e-06,0.0006234446773305535,-0.01141369342803955,29999,327.3,338,-0.5251690745353699,30000,442,150000,327.3
0.0007,3.056647256016731e-05,0.0016004834324121475,-0.010210871696472168,30099,328.49,339,-0.5183690190315247,30100,443,150500,328.49
0.0007,4.925835128233302e-06,0.0011920894030481577,-0.006903409957885742,30199,328.12,339,-0.5256534814834595,30200,444,151000,328.12
0.0007,3.0429160688072443e-05,0.001453123870305717,-0.012056112289428711,30299,328.55,339,-0.5468592047691345,30300,445,151500,328.55
0.0007,1.4319084584712982e-08,9.647575643612072e-05,0.0,30399,328.39,340,-0.3283248245716095,30400,446,152000,328.39
0.0007,1.3271346688270569e-08,3.668253339128569e-05,0.0,30499,326.54,340,-0.6280400156974792,30500,447,152500,326.54
0.0007,1.4385523172677495e-05,0.0010810104431584477,-0.016222119331359863,30599,319.28,341,-0.42177507281303406,30600,448,153000,319.28
0.0007,4.756147973239422e-07,0.0003998128231614828,0.0004323124885559082,30699,308.74,341,-0.5622022747993469,30700,449,153500,308.74
0.0007,1.5599129255861044e-05,0.0019003943307325244,0.0359574556350708,30799,303.85,341,-0.4780820310115814,30800,450,154000,303.85
0.0007,9.106821607929305e-07,0.0003974280261900276,-0.0054045915603637695,30899,307.01,342,-0.5315089821815491,30900,451,154500,307.01
0.0007,2.561137080192566e-09,2.013497032749001e-05,0.0,30999,308.66,342,-0.612686276435852,31000,452,155000,308.66
0.0007,2.561137135703717e-10,1.0663973625923973e-05,-0.14666664600372314,31099,305.98,343,-0.6458827257156372,31100,453,155500,305.98
0.0007,1.9325596440467052e-05,0.0017479818779975176,-0.004797935485839844,31199,297.55,343,-0.5991030335426331,31200,454,156000,297.55
0.0007,5.238689482212067e-10,2.483984417267493e-06,nan,31299,295.32,343,-0.674548327922821,31300,455,156500,295.32
0.0007,4.0745362639427185e-10,2.0416860934346914e-05,0.3333333134651184,31399,291.09,344,-0.5145745277404785,31400,456,157000,291.09
0.0007,3.8864092744006484e-07,0.0002289783296873793,3.337860107421875e-05,31499,287.48,344,-0.5250776410102844,31500,457,157500,287.48
0.0007,2.561137080192566e-09,2.826143281708937e-05,0.0,31599,281.68,344,-0.6549035906791687,31600,458,158000,281.68
0.0007,1.0089716084848988e-07,0.00013878113531973213,0.000583946704864502,31699,272.98,344,-0.6234224438667297,31700,459,158500,272.98
0.0007,1.2748641609050537e-07,0.00019292057550046593,-0.02884507179260254,31799,264.58,345,-0.5976085066795349,31800,460,159000,264.58
0.0007,3.916107743862085e-05,0.002024321584030986,-0.00896608829498291,31899,248.2,345,-0.5981677174568176,31900,461,159500,248.2
0.0007,6.888993198117532e-07,0.0007052604341879487,1.919269561767578e-05,31999,245.09,345,-0.6008592247962952,32000,462,160000,245.09
0.0007,1.280929495806049e-06,0.0006380751729011536,1.0073184967041016e-05,32099,241.58,346,-0.6037222146987915,32100,463,160500,241.58
0.0007,1.3327470696822274e-05,0.004489107523113489,1.5497207641601562e-05,32199,234.43,346,-0.1562543660402298,32200,464,161000,234.43
0.0007,6.292946750363626e-07,0.0002340752398595214,2.193450927734375e-05,32299,219.76,346,-0.6024504899978638,32300,465,161500,219.76
0.0007,7.415597792714834e-06,0.0012513874098658562,-0.007365822792053223,32399,205.75,347,-0.5248139500617981,32400,466,162000,205.75
0.0007,1.9848580450343434e-06,0.0005523891886696219,0.014657020568847656,32499,197.3,347,-0.620465099811554,32500,467,162500,197.3
0.0007,7609.8125,-51.2252311706543,-3.933906555175781e-06,32599,191.8,347,-0.5785853266716003,32600,468,163000,191.8
0.0007,7609.55029296875,-36.69087219238281,-2.384185791015625e-06,32699,190.02,348,-0.43051132559776306,32700,469,163500,190.02
0.0007,3.212480805814266e-07,0.00037487014196813107,0.06898385286331177,32799,188.97,348,-0.4092567563056946,32800,470,164000,188.97
0.0007,2.2118910869561859e-10,9.09222217160277e-06,0.48000001907348633,32899,184.2,348,-0.6295510530471802,32900,471,164500,184.2
0.0007,1.2976699963473948e-06,0.0006345155998133123,-0.022609233856201172,32999,177.54,349,-0.49204039573669434,33000,472,165000,177.54
0.0007,1.0477379380757768e-10,7.466458100680029e-06,0.08000004291534424,33099,175.88,349,-0.43641677498817444,33100,473,165500,175.88
0.0007,2.1944288164377213e-08,5.8827310567721725e-05,-0.023145318031311035,33199,175.95,349,-0.5944899320602417,33200,474,166000,175.95
0.0007,0.0,-0.0,nan,33299,177.12,350,-0.6731166243553162,33300,475,166500,177.12
0.0007,1.6327248886227608e-07,0.00022745635942555964,-0.028618931770324707,33399,178.1,350,-0.6129183769226074,33400,476,167000,178.1
0.0007,1.0048586773336865e-05,0.0014686854556202888,-0.017943143844604492,33499,177.45,350,-0.49321648478507996,33500,477,167500,177.45
0.0007,2.3283064365386963e-10,-0.0,nan,33599,177.92,351,-0.383951872587204,33600,478,168000,177.92
0.0007,9.25816152630432e-07,0.0003497761790640652,-35.7476921081543,33699,180.66,351,-0.4606521725654602,33700,479,168500,180.66
0.0007,9.439091809326783e-05,0.005188554525375366,-0.005950331687927246,33799,180.4,351,-0.5099702477455139,33800,480,169000,180.4
0.0007,1.7297954400419258e-05,0.0020253011025488377,0.47575485706329346,33899,169.34,352,-0.5442344546318054,33900,481,169500,169.34
0.0007,9.853404662862886e-06,0.0014245351776480675,-0.08887732028961182,33999,168.62,352,-0.6280292868614197,34000,482,170000,168.62
0.0007,9.679456525191199e-06,0.0012823828728869557,-0.021753668785095215,34099,164.58,352,-0.6260640025138855,34100,483,170500,164.58
0.0007,6.013340225763386e-06,0.0012570716207847,-0.13623476028442383,34199,158.46,353,-0.3450143039226532,34200,484,171000,158.46
0.0007,9.376090304158424e-08,0.00013460473564919084,-0.6345515251159668,34299,156.22,353,-0.6269416213035583,34300,485,171500,156.22
0.0007,4.2968895996864376e-08,7.018970791250467e-05,-177.6133270263672,34399,155.76,353,-0.6775308847427368,34400,486,172000,155.76
0.0007,2.1944288164377213e-08,-7.815320714144036e-05,-3.5042600631713867,34499,154.85,353,-0.577798068523407,34500,487,172500,154.85
