train/learning_rate,time/fps,rollout/ep_len_mean,train/value_loss,train/policy_loss,train/explained_variance,rollout/ep_rew_mean,time/time_elapsed,time/iterations,time/total_timesteps,train/entropy_loss,train/n_updates
0.0007,207,94.57,3.660729998955503e-05,0.003393362043425441,-0.01269686222076416,94.57,498,20700,103500,-0.3642507493495941,20699
0.0007,207,96.59,2.3839645564294187e-06,0.0003431635268498212,-0.006561994552612305,96.59,501,20800,104000,-0.4594527781009674,20799
0.0007,207,97.82,2.330091047042515e-05,0.001507371081970632,0.001066446304321289,97.82,503,20900,104500,-0.4962826669216156,20899
0.0007,207,99.86,4.929996794089675e-05,0.008120150305330753,-0.0841749906539917,99.86,506,21000,105000,-0.22517476975917816,20999
0.0007,207,101.58,2.4826732669680496e-07,0.000190915641724132,0.0017847418785095215,101.58,509,21100,105500,-0.48685145378112793,21099
0.0007,207,104.1,1.8299115254194476e-05,0.0015105848433449864,-0.007173061370849609,104.1,511,21200,106000,-0.47902417182922363,21199
0.0007,206,105.33,3.7077221350045875e-05,0.0014602352166548371,0.0008112192153930664,105.33,514,21300,106500,-0.5170663595199585,21299
0.0007,206,107.08,1.4354312042996753e-05,0.001762522617354989,-0.0013377666473388672,107.08,517,21400,107000,-0.35016366839408875,21399
0.0007,206,109.93,3.393100269022398e-05,0.0034468837548047304,-0.07341635227203369,109.93,520,21500,107500,-0.5024612545967102,21499
0.0007,206,110.53,2.3974129362613894e-05,0.0007824830827303231,0.01522219181060791,110.53,522,21600,108000,-0.4239255487918854,21599
0.0007,206,111.43,3.5147404560120776e-05,0.003821092890575528,-0.062027812004089355,111.43,525,21700,108500,-0.46101808547973633,21699
0.0007,206,113.24,4.107365327854495e-07,0.0003932821564376354,-0.031979918479919434,113.24,528,21800,109000,-0.4861155152320862,21799
0.0007,206,113.76,3.872031811624765e-06,0.0006044181063771248,-3.337860107421875e-06,113.76,530,21900,109500,-0.5841554999351501,21899
0.0007,206,114.37,5764.05224609375,-5.806370735168457,-1.71661376953125e-05,114.37,533,22000,110000,-0.20412342250347137,21999
0.0007,206,115.7,1.450505806133151e-05,0.00042230013059452176,0.01603233814239502,115.7,536,22100,110500,-0.3324451446533203,22099
0.0007,206,116.97,1.4309189282357693e-06,0.0002816925698425621,9.179115295410156e-06,116.97,538,22200,111000,-0.532602846622467,22199
0.0007,205,119.6,7.19749380095891e-07,0.00029794496367685497,1.817941665649414e-05,119.6,541,22300,111500,-0.5234559774398804,22299
0.0007,205,123.21,2.1816232376181688e-08,8.4893916209694e-05,0.0005934834480285645,123.21,544,22400,112000,-0.4405469000339508,22399
0.0007,205,126.43,1.5832484212552345e-09,1.0065672540804371e-05,-0.9199998378753662,126.43,546,22500,112500,-0.5333585143089294,22499
0.0007,205,132.36,7.749963697278872e-05,0.0030819259118288755,0.019195079803466797,132.36,549,22600,113000,-0.5866408348083496,22599
0.0007,205,134.29,1.5133992670168794e-10,-9.077398317458574e-07,nan,134.29,552,22700,113500,-0.5392872095108032,22699
0.0007,205,138.86,2.793967834868738e-10,6.951810064492747e-06,0.5999999940395355,138.86,555,22800,114000,-0.6107980608940125,22799
0.0007,205,141.95,6.845220834605925e-09,5.4995889513520524e-05,-0.125,141.95,557,22900,114500,-0.5125726461410522,22899
0.0007,205,144.95,4.309113137423992e-07,0.000266565679339692,-0.022768735885620117,144.95,560,23000,115000,-0.6147733926773071,22999
0.0007,205,146.69,6.984919587171845e-11,4.631058345694328e-06,nan,146.69,563,23100,115500,-0.6131104826927185,23099
0.0007,204,150.41,4.096189627489366e-07,0.0005208551301620901,-0.050913333892822266,150.41,565,23200,116000,-0.40743762254714966,23199
0.0007,204,153.53,1.0104384273290634e-05,0.0015371280023828149,-0.057299256324768066,153.53,568,23300,116500,-0.48948389291763306,23299
0.0007,204,156.37,5764.33935546875,-29.398771286010742,-4.291534423828125e-06,156.37,571,23400,117000,-0.5375557541847229,23399
0.0007,204,157.86,5.00003807246685e-08,0.00018542488396633416,0.0010554194450378418,157.86,574,23500,117500,-0.3201068937778473,23499
0.0007,204,159.16,4.919711571460539e-08,0.0001042195872287266,0.04327183961868286,159.16,576,23600,118000,-0.6259905099868774,23599
0.0007,204,161.06,1.4309189282357693e-06,0.0003829781780950725,9.179115295410156e-06,161.06,579,23700,118500,-0.4892537295818329,23699
0.0007,204,161.69,2.1720771314903686e-07,0.0002151319058611989,0.01282799243927002,161.69,582,23800,119000,-0.6447796821594238,23799
0.0007,204,162.81,1.4319084584712982e-08,9.315508214058354e-05,0.0,162.81,584,23900,119500,-0.5240373015403748,23899
0.0007,204,163.82,1960.0269775390625,-8.331871032714844,-5.125999450683594e-06,163.82,587,24000,120000,-0.25181370973587036,23999
0.0007,204,164.72,1.9426225605911895e-07,0.00022288512263912708,-0.02317988872528076,164.72,590,24100,120500,-0.5954720973968506,24099
0.0007,204,166.21,4.61314593849238e-05,0.0024565719068050385,-0.013530731201171875,166.21,592,24200,121000,-0.5044717192649841,24199
0.0007,203,167.03,5.164416734260158e-07,0.0003124572103843093,-0.013976812362670898,167.03,595,24300,121500,-0.6135733723640442,24299
0.0007,203,167.48,8.589122302282703e-08,0.0001585979771334678,0.03445255756378174,167.48,598,24400,122000,-0.6571755409240723,24399
0.0007,203,164.36,7.275725124600285e-07,0.00018196446762885898,-0.01812577247619629,164.36,601,24500,122500,-0.3575938642024994,24499
0.0007,203,164.58,5.304627393343253e-06,0.0012912683887407184,2.5033950805664062e-06,164.58,603,24600,123000,-0.564713716506958,24599
0.0007,203,165.1,2.8739566914737225e-05,0.00237064971588552,-0.010731101036071777,165.1,606,24700,123500,-0.5035632252693176,24699
0.0007,203,164.49,4.343618911661906e-06,0.0011897742515429854,-0.004889369010925293,164.49,609,24800,124000,-0.5946912169456482,24799
0.0007,203,165.13,2.947519703866419e-07,0.0003089825331699103,0.045900940895080566,165.13,611,24900,124500,-0.6543394923210144,24899
0.0007,203,164.75,1.087274904421065e-05,0.0014242554316297174,-1.3232231140136719e-05,164.75,614,25000,125000,-0.6512494087219238,24999
0.0007,203,165.1,9.325682412963943e-07,0.0005898307426832616,-0.010441780090332031,165.1,617,25100,125500,-0.5259211659431458,25099
0.0007,203,166.3,3.781996156249079e-06,0.001223890925757587,-0.0026003122329711914,166.3,620,25200,126000,-0.5677124261856079,25199
0.0007,203,166.89,2.2369204089045525e-07,0.00028218544321134686,0.0009340643882751465,166.89,622,25300,126500,-0.6561610102653503,25299
0.0007,203,161.99,1.9123941456200555e-05,0.0013306677574291825,0.002289116382598877,161.99,625,25400,127000,-0.5983275771141052,25399
0.0007,203,160.26,3.552937414497137e-06,0.0008279715548269451,-3.6954879760742188e-06,160.26,628,25500,127500,-0.6080795526504517,25499
0.0007,202,158.96,8.814316061034333e-06,0.001205054926685989,-0.001782059669494629,158.96,630,25600,128000,-0.6199595332145691,25599
0.0007,202,156.33,1.3854587166406418e-07,0.00019434171554166824,0.0008320808410644531,156.33,633,25700,128500,-0.626109778881073,25699
0.0007,202,150.61,7.584923764625273e-07,0.00023275341663975269,-0.01762855052947998,150.61,636,25800,129000,-0.5264174342155457,25799
0.0007,202,145.67,2.7738313292502426e-05,0.004682520404458046,-0.022988557815551758,145.67,638,25900,129500,-0.3579590916633606,25899
0.0007,202,141.69,1.783832033197541e-07,0.00018164080393034965,0.0011739134788513184,141.69,641,26000,130000,-0.6020249724388123,25999
0.0007,202,137.16,1.1653721230686642e-05,0.0011291526025161147,-0.016435623168945312,137.16,644,26100,130500,-0.510081946849823,26099
0.0007,202,135.44,2.1593994006252615e-06,0.0005011136527173221,-0.003629326820373535,135.44,647,26200,131000,-0.446380615234375,26199
0.0007,202,135.28,2.4826732669680496e-07,0.00032636700780130923,5.245208740234375e-05,135.28,649,26300,131500,-0.42918744683265686,26299
0.0007,202,134.52,1.2328382581472397e-07,0.00015189552505034953,0.029393017292022705,134.52,652,26400,132000,-0.5741932988166809,26399
0.0007,202,134.7,6.609095726162195e-05,0.002801245776936412,-0.008373498916625977,134.7,655,26500,132500,-0.5867759585380554,26499
0.0007,202,133.28,3879.446044921875,-1.8962618112564087,-3.814697265625e-06,133.28,657,26600,133000,-0.3537518084049225,26599
0.0007,202,132.42,1.0550720475066555e-07,0.00012792849156539887,0.0004956722259521484,132.42,660,26700,133500,-0.6432178616523743,26699
0.0007,202,132.95,3.7554640584858134e-05,0.0021290876902639866,-0.02604198455810547,132.95,663,26800,134000,-0.5887162089347839,26799
0.0007,201,133.55,1.9208528101444244e-09,2.4090311853797175e-05,0.18000000715255737,133.55,665,26900,134500,-0.649638295173645,26899
0.0007,201,133.91,1.36333283080603e-05,0.001683080568909645,-0.002004384994506836,133.91,668,27000,135000,-0.507530689239502,26999
0.0007,201,134.44,6.219034730747808e-06,0.0010609920136630535,-0.002499818801879883,134.44,671,27100,135500,-0.5096980333328247,27099
0.0007,201,138.14,4.1646660974947736e-05,0.0070798578672111034,-0.011096835136413574,138.14,674,27200,136000,-0.19597037136554718,27199
0.0007,201,139.74,2.2363384033496914e-08,8.488133607897907e-05,0.009411752223968506,139.74,676,27300,136500,-0.5523961186408997,27299
0.0007,201,140.34,2.410801789665129e-05,0.002561752451583743,0.0007282495498657227,140.34,679,27400,137000,-0.5512656569480896,27399
0.0007,201,141.15,5.030341071687872e-06,0.000779900059569627,-0.018263816833496094,141.15,682,27500,137500,-0.5640429854393005,27499
0.0007,201,141.5,8.500879857820109e-07,0.00038294351543299854,6.16908073425293e-05,141.5,684,27600,138000,-0.6043879389762878,27599
0.0007,201,142.19,2.945446249214001e-05,0.0023287779185920954,-0.01935255527496338,142.19,687,27700,138500,-0.5483257174491882,27699
0.0007,201,142.32,2.5899498723447323e-06,0.0003126130031887442,-0.04536151885986328,142.32,690,27800,139000,-0.4618462026119232,27799
0.0007,201,144.05,7.519265921018814e-08,1.7715434296405874e-05,0.0015693306922912598,144.05,692,27900,139500,-0.2628101408481598,27899
0.0007,201,144.7,1.358101116011312e-07,0.00026960839750245214,0.0003699064254760742,144.7,695,28000,140000,-0.5252871513366699,27999
0.0007,201,143.73,1.6819860320538282e-05,0.002475868910551071,-0.08928477764129639,143.73,698,28100,140500,-0.3170294761657715,28099
0.0007,201,144.51,4.695479219662957e-05,0.0021363056730479,0.0021802783012390137,144.51,700,28200,141000,-0.5419721603393555,28199
0.0007,201,146.72,1.7026031855493784e-05,0.0017232781974598765,-0.1131659746170044,146.72,703,28300,141500,-0.5065861940383911,28299
0.0007,201,148.84,1.9208528101444244e-09,2.4589564418420196e-05,-0.11999988555908203,148.84,706,28400,142000,-0.5995006561279297,28399
0.0007,200,151.44,4.242966042511398e-06,0.0008104807930067182,0.034127891063690186,151.44,709,28500,142500,-0.5054024457931519,28499
0.0007,200,153.17,5.1304233750215644e-08,0.00010560514783719555,-0.0010552406311035156,153.17,711,28600,143000,-0.43950939178466797,28599
0.0007,200,155.42,3.4924596548080444e-10,9.277343451685738e-06,-0.5199998617172241,155.42,714,28700,143500,-0.67192143201828,28699
0.0007,200,156.41,2.200249582529068e-08,9.444627357879654e-05,0.005882382392883301,156.41,716,28800,144000,-0.5114650130271912,28799
0.0007,200,157.5,4.340894577126164e-07,0.0002471813641022891,0.0004076361656188965,157.5,719,28900,144500,-0.6106056571006775,28899
0.0007,200,159.54,1.4284160521071954e-08,5.083780342829414e-05,0.0368000864982605,159.54,722,29000,145000,-0.6144006848335266,28999
0.0007,200,161.47,1.5325484127970412e-05,0.0009905423503369093,0.002573668956756592,161.47,725,29100,145500,-0.41999611258506775,29099
0.0007,200,161.8,1.6370439652746427e-06,0.0004464851808734238,-0.024238109588623047,161.8,727,29200,146000,-0.5615488290786743,29199
0.0007,200,162.89,3.3211661047971575e-06,0.0008098995313048363,0.04085373878479004,162.89,730,29300,146500,-0.49841833114624023,29299
0.0007,200,163.5,1.849656655394938e-05,0.002049465198069811,-0.0023717880249023438,163.5,733,29400,147000,-0.5408748984336853,29399
0.0007,200,163.29,3.817724234522757e-07,0.00021188320533838123,3.337860107421875e-05,163.29,735,29500,147500,-0.6198621988296509,29499
0.0007,200,163.7,1.737498678267002e-07,0.00022403417096938938,0.03677046298980713,163.7,738,29600,148000,-0.5541777014732361,29599
0.0007,200,161.94,1.6773003608250292e-06,0.0009439981658942997,-0.003991127014160156,161.94,741,29700,148500,-0.4207192361354828,29699
0.0007,200,162.52,1.0550720475066555e-07,0.00016033581050578505,0.0004956722259521484,162.52,743,29800,149000,-0.3553668260574341,29799
0.0007,200,163.69,2.717133718022069e-08,7.860531331971288e-05,0.055723488330841064,163.69,746,29900,149500,-0.6001696586608887,29899
0.0007,200,165.0,6.402842700481415e-10,1.1555222954484634e-05,0.0,165.0,749,30000,150000,-0.6597887277603149,29999
0.0007,200,167.08,6.984919587171845e-11,-8.179369501704059e-07,nan,167.08,752,30100,150500,-0.6683964133262634,30099
0.0007,200,169.38,5.952897481620312e-07,0.0003794266958720982,-0.026773452758789062,169.38,754,30200,151000,-0.5426109433174133,30199
0.0007,199,169.94,4.773028194904327e-09,4.20879150624387e-05,-0.013333320617675781,169.94,757,30300,151500,-0.5863776206970215,30299
0.0007,199,171.19,4.6116767293824523e-07,0.00032832130091264844,-0.029685616493225098,171.19,760,30400,152000,-0.5464534163475037,30399
0.0007,199,171.22,5.111564291837567e-07,0.0004448750987648964,2.5153160095214844e-05,171.22,763,30500,152500,-0.4997970759868622,30499
0.0007,199,170.74,2.1466986410700883e-08,8.924270514398813e-05,0.06468844413757324,170.74,766,30600,153000,-0.5079070329666138,30599
0.0007,199,169.68,1.400801102136029e-05,0.0017050942406058311,-0.029221534729003906,169.68,768,30700,153500,-0.44540461897850037,30699
0.0007,199,170.08,2.3050235054000723e-09,2.3745757061988115e-05,0.0,170.08,771,30800,154000,-0.5977866053581238,30799
0.0007,199,171.28,9.026727525451861e-07,0.0003365859156474471,5.841255187988281e-05,171.28,774,30900,154500,-0.5014907717704773,30899
0.0007,199,172.53,6.402842700481415e-10,1.6231226254603826e-05,0.08000004291534424,172.53,776,31000,155000,-0.686616837978363,30999
0.0007,199,173.35,5.00003807246685e-08,0.00013384652265813202,0.0010554194450378418,173.35,779,31100,155500,-0.38590699434280396,31099
0.0007,199,174.59,1.1670753110593068e-06,0.0004802132898475975,-0.009556412696838379,174.59,782,31200,156000,-0.5825896263122559,31199
0.0007,199,175.73,4.179310231222644e-09,3.540183388395235e-05,0.0,175.73,785,31300,156500,-0.6588897109031677,31299
0.0007,199,176.91,3.130408003926277e-07,0.00032574916258454323,-0.047977447509765625,176.91,787,31400,157000,-0.5070114731788635,31399
0.0007,199,177.47,8.716306183487177e-06,0.0011095608351752162,-0.021157503128051758,177.47,790,31500,157500,-0.5813307166099548,31499
0.0007,199,178.73,1.5359837846062874e-07,0.00014581986761186272,0.13141906261444092,178.73,793,31600,158000,-0.5889878273010254,31599
0.0007,199,181.13,2.2289111711870646e-06,0.0008576798136346042,-0.01727449893951416,181.13,796,31700,158500,-0.42580777406692505,31699
0.0007,199,182.99,2.5595073793738266e-07,0.00016179363592527807,0.05906456708908081,182.99,798,31800,159000,-0.5036349892616272,31799
0.0007,199,185.0,4.062894909395709e-09,2.5844656192930415e-05,-0.3799999952316284,185.0,801,31900,159500,-0.6277515292167664,31899
0.0007,199,187.29,2.2270251420763998e-08,6.911250966368243e-05,0.32106828689575195,187.29,803,32000,160000,-0.5629116892814636,31999
0.0007,199,188.86,3.0384399440919196e-09,2.979735108965542e-05,0.08444446325302124,188.86,805,32100,160500,-0.6578287482261658,32099
0.0007,199,189.75,5.2619726353952956e-09,1.8664179151528515e-05,-1.5799999237060547,189.75,808,32200,161000,-0.5116401314735413,32199
0.0007,199,190.4,4.303216701373458e-05,0.004170931410044432,0.03073638677597046,190.4,810,32300,161500,-0.5124393105506897,32299
0.0007,199,190.35,4.009343683719635e-07,0.00025709113106131554,-0.0010585784912109375,190.35,812,32400,162000,-0.5969303846359253,32399
0.0007,199,190.25,3.4924597935859225e-11,-1.9506837816152256e-06,nan,190.25,814,32500,162500,-0.5859443545341492,32499
0.0007,199,189.86,2.0349398610619573e-08,0.00010370399104431272,0.0005934834480285645,189.86,817,32600,163000,-0.48779168725013733,32599
0.0007,199,189.57,5.5565035239624194e-08,9.837344259722158e-05,-0.09459817409515381,189.57,819,32700,163500,-0.4767484664916992,32699
0.0007,199,187.83,2.9930379952247677e-08,7.759290747344494e-05,-0.029805660247802734,187.83,821,32800,164000,-0.6502278447151184,32799
0.0007,199,187.21,1.5343539772061376e-08,7.502143125748262e-05,-0.12480008602142334,187.21,823,32900,164500,-0.5120870471000671,32899
0.0007,199,186.94,2.9268279831740074e-05,0.0035580655094236135,-0.005692243576049805,186.94,826,33000,165000,-0.36954647302627563,32999
0.0007,199,185.3,5763.41650390625,-27.77190589904785,-3.933906555175781e-06,185.3,828,33100,165500,-0.42774340510368347,33099
0.0007,199,183.8,7.927953447506297e-06,0.0010866470402106643,-0.0018427371978759766,183.8,830,33200,166000,-0.5855991244316101,33199
0.0007,199,183.1,2.9223680030554533e-05,0.0014004305703565478,-0.012410283088684082,183.1,833,33300,166500,-0.483014315366745,33299
0.0007,199,182.57,6.412679795175791e-06,0.0015202416107058525,0.021929919719696045,182.57,835,33400,167000,-0.42837706208229065,33399
0.0007,199,181.91,3.61597642495326e-07,0.0002670167596079409,-0.017345666885375977,181.91,837,33500,167500,-0.5676020979881287,33499
0.0007,200,179.45,1.7663836842984892e-05,0.001671654055826366,-0.00246429443359375,179.45,839,33600,168000,-0.5639438629150391,33599
0.0007,200,175.17,3.2045879834186053e-06,0.00068641611142084,-0.0028772354125976562,175.17,842,33700,168500,-0.61507648229599,33699
0.0007,200,169.3,3.972254035033984e-06,0.0016406344948336482,3.2782554626464844e-06,169.3,844,33800,169000,-0.3067689538002014,33799
0.0007,200,164.61,5756.49365234375,-65.10076904296875,-7.152557373046875e-06,164.61,846,33900,169500,-0.259080171585083,33899
0.0007,200,161.54,1.5035737305879593e-05,0.001640274072997272,0.001280665397644043,161.54,848,34000,170000,-0.558015763759613,33999
0.0007,200,158.42,1.1941395314352121e-05,0.0015322348335757852,0.0029680728912353516,158.42,850,34100,170500,-0.5845218896865845,34099
0.0007,200,155.87,1.0192010449827649e-05,0.0012744179693982005,-3.0875205993652344e-05,155.87,852,34200,171000,-0.5107207298278809,34199
0.0007,200,152.61,5.493639037013054e-07,0.00029846743564121425,0.006778419017791748,152.61,854,34300,171500,-0.6042443513870239,34299
0.0007,200,150.37,3.2211421512329252e-06,0.001008489984087646,-0.005710005760192871,150.37,857,34400,172000,-0.5034469366073608,34399
0.0007,200,148.08,7608.39990234375,-64.24391174316406,-5.9604644775390625e-06,148.08,859,34500,172500,-0.3439147174358368,34499
0.0007,200,144.91,2.4382607080042362e-06,0.0006697665085084736,0.00647205114364624,144.91,861,34600,173000,-0.5093585252761841,34599
0.0007,200,143.06,7.617054507136345e-07,0.00039245589869096875,1.710653305053711e-05,143.06,863,34700,173500,-0.5457369089126587,34699
0.0007,201,138.19,4.094361884199316e-06,0.00036775096668861806,0.005082070827484131,138.19,865,34800,174000,-0.47205600142478943,34799
0.0007,201,135.64,1.5728873847820068e-07,0.000257874809904024,-0.025363802909851074,135.64,867,34900,174500,-0.4651852548122406,34899
0.0007,201,132.25,3.0484866329061333e-06,0.0007591197500005364,-0.005963444709777832,132.25,869,35000,175000,-0.5241172909736633,34999
0.0007,201,129.78,4.8524027079110965e-05,0.0020706269424408674,-0.009475111961364746,129.78,871,35100,175500,-0.4625914692878723,35099
0.0007,201,129.13,6.031792054272955e-06,0.0017360750352963805,-9.644031524658203e-05,129.13,873,35200,176000,-0.35748931765556335,35199
0.0007,201,129.58,7.135234045563266e-05,0.002856578677892685,0.002960801124572754,129.58,875,35300,176500,-0.5555717349052429,35299
0.0007,201,129.71,1.522712445023444e-08,0.00010323613241780549,-0.043199896812438965,129.71,877,35400,177000,-0.3680305480957031,35399
0.0007,201,129.81,2.963815313705709e-05,0.0018655499443411827,-0.005686283111572266,129.81,879,35500,177500,-0.5287008285522461,35499
0.0007,201,130.05,3.2351494155591354e-05,0.006120318081229925,0.04232382774353027,130.05,882,35600,178000,-0.3296043574810028,35599
0.0007,201,131.6,5.448935667118349e-07,0.0003756160440389067,0.08605605363845825,131.6,884,35700,178500,-0.5401458740234375,35699
0.0007,202,133.99,2.5904736844495346e-07,0.0002336418692721054,0.0466001033782959,133.99,886,35800,179000,-0.6334929466247559,35799
0.0007,202,137.73,4.934845492243767e-07,-0.0005373235908336937,-9.040505409240723,137.73,888,35900,179500,-0.6358129978179932,35899
0.0007,202,139.83,1.213047706727366e-08,3.893018947564997e-05,-91.69999694824219,139.83,890,36000,180000,-0.6256486773490906,35999
0.0007,202,142.54,8.661300121559634e-09,3.1270876206690446e-05,-1.5644445419311523,142.54,892,36100,180500,-0.5805134177207947,36099
0.0007,202,143.81,2.4539187393202155e-07,0.00014296679000835866,-181.5333251953125,143.81,894,36200,181000,-0.3768259584903717,36199
0.0007,202,146.12,7.159542292356491e-09,3.72557042283006e-05,-0.12000000476837158,146.12,896,36300,181500,-0.6191002130508423,36299
0.0007,202,149.38,2.5614863830014656e-07,0.0003546377702150494,-0.02077317237854004,149.38,898,36400,182000,-0.5157174468040466,36399
0.0007,202,151.77,4.260556579538388e-06,0.00124718330334872,-0.36362600326538086,151.77,899,36500,182500,-0.5606698393821716,36499
0.0007,203,153.91,1.706078251118015e-06,0.0006671808077953756,-0.05222618579864502,153.91,901,36600,183000,-0.5927676558494568,36599
0.0007,203,155.37,7.985125193954445e-06,0.001519161043688655,-0.007260799407958984,155.37,903,36700,183500,-0.6010779738426208,36699
0.0007,203,153.61,2.532836560931173e-06,0.0007658206741325557,0.0015429854393005371,153.61,904,36800,184000,-0.6622257232666016,36799
0.0007,203,154.96,1.0065828064398374e-05,0.0014960825210437179,0.008024096488952637,154.96,906,36900,184500,-0.6175110936164856,36899
0.0007,203,152.92,0.00017051715985871851,0.0058953044936060905,0.015819311141967773,152.92,907,37000,185000,-0.660983145236969,36999
0.0007,203,153.94,3.01829999216352e-07,0.00019056418386753649,-0.10159409046173096,153.94,909,37100,185500,-0.5690509676933289,37099
0.0007,204,155.86,8.755829412621097e-07,0.00037887017242610455,-0.1201176643371582,155.86,911,37200,186000,-0.587935745716095,37199
0.0007,204,158.01,1.3570534918017074e-07,0.000150083375046961,0.2614360451698303,158.01,912,37300,186500,-0.5070818066596985,37299
0.0007,204,160.72,3.0923402505322883e-07,0.0002537184045650065,0.2102019190788269,160.72,914,37400,187000,-0.5528061985969543,37399
0.0007,204,163.23,1.7837156462974235e-07,0.00021255317551549524,-0.8097976446151733,163.23,916,37500,187500,-0.4939402639865875,37499
0.0007,204,166.0,1.4216988120097085e-06,0.0008628091891296208,-1.9680454730987549,166.0,917,37600,188000,-0.34958377480506897,37599
0.0007,205,168.0,5.171195516595617e-05,0.002140687545761466,-0.01239001750946045,168.0,919,37700,188500,-0.5215827226638794,37699
0.0007,205,168.16,1.8267194263899e-06,0.0006416509859263897,-3.2261581420898438,168.16,920,37800,189000,-0.5629467368125916,37799
0.0007,205,166.88,1.8870761778089218e-05,0.0051370649598538876,-0.018741488456726074,166.88,922,37900,189500,-0.20349447429180145,37899
0.0007,205,165.55,1.2234854693815578e-05,0.0008824995020404458,-0.023279786109924316,165.55,924,38000,190000,-0.4486447274684906,37999
0.0007,205,164.75,2.5782501325011253e-06,0.0004091186565347016,0.3822634220123291,164.75,925,38100,190500,-0.44884535670280457,38099
0.0007,205,161.46,1.7690985259832814e-05,0.001520961755886674,0.19637471437454224,161.46,927,38200,191000,-0.5138847231864929,38199
0.0007,206,158.12,1.5852869182708673e-05,0.0015821222914382815,0.44745689630508423,158.12,929,38300,191500,-0.5094972252845764,38299
0.0007,206,152.87,0.01613423228263855,-0.030736301094293594,-6.092609405517578,152.87,930,38400,192000,-0.475738525390625,38399
0.0007,206,135.98,0.01799461804330349,0.007630023639649153,-1.1329624652862549,135.98,932,38500,192500,-0.2239920198917389,38499
0.0007,206,103.46,0.023514719679951668,0.02297690510749817,0.010774791240692139,103.46,933,38600,193000,-0.37324395775794983,38599
0.0007,206,99.19,0.0029137269593775272,0.035315148532390594,0.012586414813995361,99.19,935,38700,193500,-0.37438973784446716,38699
0.0007,207,100.49,0.00021511691738851368,0.005176302511245012,0.7927026450634003,100.49,937,38800,194000,-0.30135607719421387,38799
0.0007,207,99.71,8.896883082343265e-05,0.0026333662681281567,0.042876482009887695,99.71,938,38900,194500,-0.555665910243988,38899
0.0007,207,101.17,2.3933802367537282e-05,-0.0009104995406232774,-0.7627590894699097,101.17,940,39000,195000,-0.2993191182613373,38999
0.0007,207,105.28,1.1110736522823572e-05,-0.0010466313688084483,-0.40213656425476074,105.28,941,39100,195500,-0.5052008032798767,39099
0.0007,207,105.67,6.557381857419387e-05,0.002726489445194602,0.21516001224517822,105.67,943,39200,196000,-0.3361330032348633,39199
0.0007,207,103.02,0.00029322048067115247,0.002917625941336155,0.7038201093673706,103.02,945,39300,196500,-0.3356214463710785,39299
0.0007,208,90.82,0.0011036916403099895,-0.021564854308962822,0.930198185145855,90.82,946,39400,197000,-0.32920777797698975,39399
0.0007,208,84.62,0.0005561839789152145,-0.008948215283453465,0.9212235286831856,84.62,948,39500,197500,-0.2250797003507614,39499
0.0007,208,82.75,0.002626864705234766,0.011108712293207645,0.6358751952648163,82.75,949,39600,198000,-0.3627203106880188,39599
0.0007,208,82.52,0.0044828238897025585,-0.023801732808351517,-1.8841781616210938,82.52,951,39700,198500,-0.29104939103126526,39699
0.0007,208,82.91,0.000613790878560394,0.00601780554279685,0.8146385699510574,82.91,953,39800,199000,-0.34773820638656616,39799
0.0007,208,84.66,10.801897048950195,-0.3158775866031647,-253.36070251464844,84.66,954,39900,199500,-0.288193017244339,39899
0.0007,209,85.62,434.9736328125,-5.321714878082275,-68.45173645019531,85.62,956,40000,200000,-0.4209058880805969,39999
0.0007,209,87.34,13.781100273132324,0.9686750769615173,0.5543530285358429,87.34,958,40100,200500,-0.4042018949985504,40099
0.0007,209,89.6,0.0004875951854046434,0.006712573114782572,0.6969151496887207,89.6,959,40200,201000,-0.2862330377101898,40199
0.0007,209,93.59,8352.3857421875,-50.897552490234375,0.04257088899612427,93.59,961,40300,201500,-0.24753355979919434,40299
0.0007,209,95.89,0.019360998645424843,0.015740880742669106,0.1813766360282898,95.89,962,40400,202000,-0.3329019546508789,40399
0.0007,209,99.73,0.017592735588550568,0.009637092240154743,0.0618443489074707,99.73,964,40500,202500,-0.20328564941883087,40499
0.0007,210,104.25,0.0016307755140587687,0.014408779330551624,0.7526635974645615,104.25,966,40600,203000,-0.38924986124038696,40599
0.0007,210,109.16,0.0009779476094990969,0.001214690855704248,0.051923394203186035,109.16,967,40700,203500,-0.1584477573633194,40699
0.0007,210,113.82,1.0712537914514542e-05,0.0014919184613972902,0.8152524530887604,113.82,969,40800,204000,-0.262737900018692,40799
0.0007,210,117.79,0.0003130752593278885,0.012217508628964424,-0.16032671928405762,117.79,970,40900,204500,-0.28119373321533203,40899
0.0007,210,120.61,1.1570472717285156,0.4083576798439026,0.21229791641235352,120.61,972,41000,205000,-0.37654468417167664,40999
0.0007,210,120.09,0.9577474594116211,0.4044734537601471,0.26240402460098267,120.09,973,41100,205500,-0.2991757094860077,41099
0.0007,211,120.42,0.7884677052497864,0.13295836746692657,0.051733970642089844,120.42,975,41200,206000,-0.35601022839546204,41199
0.0007,211,121.96,0.16096322238445282,-0.01919545605778694,0.47403693199157715,121.96,977,41300,206500,-0.179077610373497,41299
0.0007,211,123.55,0.02214425429701805,0.06204789876937866,0.829427644610405,123.55,978,41400,207000,-0.2525484263896942,41399
